,Time [s],bolsig:CH4->CH4(V24),bolsig:CH4->CH4(V13),bolsig:CH4(V24)->CH4,bolsig:CH4(V13)->CH4,bolsig:C2H6->C2H6(V24),bolsig:C2H6->C2H6(V13),bolsig:C2H6(V24)->C2H6,bolsig:C2H6(V13)->C2H6,bolsig:C2H4->C2H4(V2),bolsig:C2H4->C2H4(V1),bolsig:C2H4(V2)->C2H4,bolsig:C2H4(V1)->C2H4,bolsig:C2H2->C2H2(V2),bolsig:C2H2->C2H2(V5),bolsig:C2H2->C2H2(V13),bolsig:C2H2(V2)->C2H2,bolsig:C2H2(V5)->C2H2,bolsig:C2H2(V13)->C2H2,bolsig:C3H8->C3H8(V2),bolsig:C3H8->C3H8(V1),bolsig:C3H8(V2)->C3H8,bolsig:C3H8(V1)->C3H8,bolsig:C3H6->C3H6(V),bolsig:C3H6(V)->C3H6,bolsig:CH3->CH3^+,bolsig:CH4->CH4^+,bolsig:CH4(V24)->CH4^+,bolsig:CH4(V13)->CH4^+,bolsig:C2H6->C2H6^+,bolsig:C2H6(V24)->C2H6^+,bolsig:C2H6(V13)->C2H6^+,bolsig:C2H4->C2H4^+,bolsig:C2H4(V2)->C2H4^+,bolsig:C2H4(V1)->C2H4^+,bolsig:C2H2->C2H2^+,bolsig:C2H2(V2)->C2H2^+,bolsig:C2H2(V5)->C2H2^+,bolsig:C2H2(V13)->C2H2^+,bolsig:C3H8->C3H8^+,bolsig:C3H8(V2)->C3H8^+,bolsig:C3H8(V1)->C3H8^+,bolsig:C3H6->C3H6^+,bolsig:C3H6(V)->C3H6^+,bolsig:CH3^+->CH3,bolsig:CH4^+->CH4,bolsig:C2H6^+->C2H6,bolsig:C2H4^+->C2H4,bolsig:C2H2^+->C2H2,bolsig:C3H8^+->C3H8,bolsig:C3H6^+->C3H6,bolsig:CH4->CH3H,bolsig:CH4(V24)->CH3H,bolsig:CH4(V13)->CH3H,bolsig:CH4->CH2H2,bolsig:CH4(V24)->CH2H2,bolsig:CH4(V13)->CH2H2,bolsig:C2H6->C2H4H2,bolsig:C2H6(V24)->C2H4H2,bolsig:C2H6(V13)->C2H4H2,E+C2H5^+=>C2H3+H+H,bolsig:C2H4->C2H2H2,bolsig:C2H4(V1)->C2H2H2,bolsig:C2H4(V2)->C2H2H2,E+C2H5^+=>C2H2+H2+H,bolsig:C3H6->C2H2CH4,bolsig:C3H6(V)->C2H2CH4,E+C2H5^+=>C2H2+H+H+H,bolsig:C2H4->C2H3H,bolsig:C2H4(V1)->C2H3H,bolsig:C2H4(V2)->C2H3H,bolsig:C3H8->C3H6H2,bolsig:C3H8(V1)->C3H6H2,bolsig:C3H8(V2)->C3H6H2,bolsig:CH4->CHH2H,bolsig:CH4(V24)->CHH2H,bolsig:CH4(V13)->CHH2H,bolsig:CH->CH,CH3+H=>CH4,CH3+CH3=>C2H6,C2H4+H=>C2H5,C2H4(V1)+H=>C2H5,C2H4(V2)+H=>C2H5,CH+CH4=>C2H4+H,CH+CH4(V24)=>C2H4+H,CH+CH4(V13)=>C2H4+H,C2H5+H=>C2H6,C2H5+C2H5=>C4H9H,CH2+H=>CH+H2,CH2+CH3=>C2H4+H,C2H5+H=>CH3+CH3,CH4+CH4^+=>CH3+CH5^+,CH4(V24)+CH4^+=>CH3+CH5^+,CH4(V13)+CH4^+=>CH3+CH5^+,CH3+C2H5=>C3H8,CH3+C2H3=>C3H6,C3H6+H=>C3H7,C3H6(V)+H=>C3H7,C4H9H+CH2=>C5H12,C3H7+H2=>C3H8+H,C2H6+CH5^+=>CH4+H2+C2H5^+,C2H6(V24)+CH5^+=>CH4+H2+C2H5^+,C2H6(V13)+CH5^+=>CH4+H2+C2H5^+,C2H4+CH5^+=>CH4+C2H5^+,C2H4(V1)+CH5^+=>CH4+C2H5^+,C2H4(V2)+CH5^+=>CH4+C2H5^+,C3H7+H=>C3H8,C2H3+H=>C2H2+H2,C3H8+CH2=>C4H9H,C3H8(V1)+CH2=>C4H9H,C3H8(V2)+CH2=>C4H9H,CH4+CH3^+=>H2+C2H5^+,CH4(V24)+CH3^+=>H2+C2H5^+,CH4(V13)+CH3^+=>H2+C2H5^+,H+H=>H2
284,0.013001,2159753710.000001,1655371150.0,0.10707555296960002,0.063939498033,8379.062736747868,7408.442808874666,2.2088442660078048e-07,1.757759355348261e-07,14121.3369443779,49967.973379507,1.1852179986769555e-07,1.4558246376347496e-06,8.003239749645427,26.075103052942033,5.254225972052101,3.818760516257574e-11,4.02707358495932e-10,1.6600074536934636e-11,0.39956055215718844,0.4959161680291279,1.2048482492223489e-11,1.8154548553204918e-11,0.009676420412045922,2.7431835697846263e-13,8.086817224894419e-06,2.745552935400002,1.3420373250376702e-10,1.0286263761709703e-10,2.6181582538181803e-06,6.804745986393672e-17,6.01642771528598e-17,7.969532088243271e-05,6.505293648342821e-16,2.30185623604723e-15,9.498110006576263e-08,4.477941629264579e-19,1.458952096831937e-18,2.939822218962015e-19,8.143429505859364e-11,2.3828060373492214e-21,2.9575155118529027e-21,7.137704063974733e-12,2.012359627533574e-22,1.643003803936181e-19,1.0190007670557253e-07,9.148445758696914e-15,1.8870488945050625e-12,2.286395325890491e-15,2.0907262748550324e-19,6.525965552535627e-20,1041946700200.0006,50.930360960973005,39.036187778275,465413627400000.1,22749.421413616,17436.702047716,38252514074.21659,0.994186387265477,0.8790460182717068,2.522913086219281,200553749.15671164,0.005792652199923065,0.0016370640562340113,1.6657993795721104,66.8216441775296,1.883970889602757e-09,0.7318470235126191,1305581658988.5916,37.7099708497686,10.657128171326946,4.804072864036649e-08,1.7446897174514924e-18,1.4057105949599454e-18,814930630519999.8,39834.463156219004,30531.552628959,1485343774459.999,0.0020781096348664128,0.004116051860922762,386509951290364.7,11982.165885673927,3386.2769951672385,1252905045620000.2,63323.292776607996,48534.926176628,236516203956981.7,96746855049.51959,439461747042458.25,4684037291946.318,108992999459307.52,150700002.74554887,1.3420373250386202e-10,1.0286263761719202e-10,11049875095.319515,279603461.1892235,8944152.82180371,0.0002545246958734656,2883147222.1460457,6722540.9395329375,3080.2453034911023,2.2783175162690292e-08,2.0144387486130392e-08,1007366.4981105,8.449769375141645e-06,2.3879845561071596e-06,1530044.5680016137,1211674291692.3015,9889720.230475893,0.0003540407246581089,0.00028525834899282963,8.086811490049521e-06,6.207525199144102e-16,4.757761972951792e-16,7.528490341257079e-05
285,0.014001,2325863710.000001,1782681150.0,0.1239365529696,0.074007498033,10935.762736747867,9669.042808874665,3.176834266007804e-07,2.52806935534826e-07,16060.536944377898,56829.673379506996,1.4342579986769554e-07,1.7617246376347492e-06,10.026839749645426,32.66810305294203,6.5827259720521,5.226060516257573e-11,5.511173584959318e-10,2.271777453693463e-11,0.6073105521571882,0.7537661680291277,2.0301582492223484e-11,3.059054855320491e-11,0.014181120412045917,4.407883569784625e-13,1.0532817224894417e-05,2.9567529354000017,1.55336732503767e-10,1.1905963761709702e-10,3.4170482538181797e-06,9.786745986393669e-17,8.653027715285978e-17,9.063932088243271e-05,7.872193648342819e-16,2.7855262360472294e-15,1.1899710006576261e-07,6.128241629264578e-19,1.9966320968319366e-18,4.0232222189620142e-19,1.237762950585936e-10,4.01500603734922e-21,4.983315511852901e-21,1.046060406397473e-11,3.2335596275335732e-22,2.1399738039361807e-19,1.0190008260667254e-07,1.315774575869691e-14,2.328638894505062e-12,3.1290153258904904e-15,3.5230262748550313e-19,1.0513465552535625e-19,1122097700200.0005,58.950360960973,45.183087778274995,501215627400000.1,26331.821413616,20182.402047715997,49924514074.21658,1.4298763872654767,1.2642760182717065,2.760363086219281,228093749.1567116,0.007009852199923064,0.001981044056234011,1.8225793795721104,97.93064417752959,3.0272708896027557e-09,0.800727023512619,1484861658988.5913,45.63367084976859,12.896428171326944,7.301972864036647e-08,2.9397897174514915e-18,2.3686105949599443e-18,877619630519999.8,46107.163156219,35339.252628958995,1600773774459.999,0.002748079634866412,0.00637735186092276,449902951290364.6,14783.865885673924,4178.066995167238,1350269045620000.2,73065.59277660798,56001.826176628,278642203956981.66,117625855049.51958,474251747042458.25,5932437291946.317,128405999459307.5,150700002.95674887,1.55336732503862e-10,1.1905963761719202e-10,15113075095.319511,374146461.18922347,13283152.821803706,0.00041398469587346546,3784217222.1460447,10214040.939532936,3080.2776724911023,2.2784383362690294e-08,2.0145455786130394e-08,1007366.6802305001,8.449777424041645e-06,2.3879868308071594e-06,2194454.568001613,1387304291692.3013,14681920.23047589,0.0005833307246581087,0.00046999834899282944,1.053281149004952e-05,8.6550251991441e-16,6.63366197295179e-16,8.584490341257079e-05
286,0.015001,2491973710.000001,1909991150.0,0.14209455296960002,0.084850498033,13946.46273674787,12331.042808874667,4.4424342660078056e-07,3.535269355348261e-07,18075.536944377898,63959.573379507005,1.7096779986769556e-07,2.1000346376347495e-06,12.344639749645427,40.219603052942034,8.104425972052102,6.994160516257574e-11,7.375673584959319e-10,3.040367453693464e-11,0.8916405521571884,1.1066661680291279,3.2829582492223493e-11,4.9467548553204924e-11,0.02020522041204592,6.845183569784626e-13,1.3406817224894418e-05,3.167952935400002,1.7809473250376702e-10,1.3650263761709704e-10,4.35777825381818e-06,1.3685745986393674e-16,1.2100427715285982e-16,0.00010201132088243272,9.38389364834282e-16,3.32043623604723e-15,1.4650410006576262e-07,8.20154162926458e-19,2.6721320968319373e-18,5.384422218962016e-19,1.8172629505859364e-10,6.492706037349222e-21,8.058515511852905e-21,1.4904204063974735e-11,5.021459627533575e-22,2.723903803936181e-19,1.0190008850777254e-07,1.8399945758696915e-14,2.8311488945050625e-12,4.1876153258904915e-15,5.697426274855032e-19,1.6368965552535628e-19,1202248700200.0005,67.58716096097301,51.802687778275,537017627400000.1,30189.721413616004,23139.202047716,63669514074.2166,1.9995363872654772,1.7679560182717071,2.9978130862192813,256710749.15671164,0.008355952199923066,0.002361464056234011,1.9793593795721105,139.5316441775296,4.701170889602757e-09,0.8696070235126191,1671151658988.5916,54.3967708497686,15.372928171326947,1.072057286403665e-07,4.753989717451494e-18,3.8303105949599456e-18,940308630519999.8,52862.26315621901,40516.652628959,1715823774459.999,0.003534639634866413,0.009499151860922763,515720951290364.7,17879.865885673928,5053.026995167239,1447305045620000.2,83521.592776608,64016.026176628,322530203956981.7,140324855049.5196,508714747042458.25,7386537291946.318,148630999459307.53,150700003.16794887,1.7809473250386202e-10,1.3650263761719204e-10,20090875095.319515,489596461.1892236,19080952.82180371,0.0006472646958734657,4868317222.146046,14969140.93953294,3080.313553491102,2.2785870462690293e-08,2.0146770686130394e-08,1007366.8583705,8.449785803541645e-06,2.3879891989071594e-06,3033644.568001614,1569694291692.3015,21184120.230475895,0.000928380724658109,0.0007480083489928297,1.3406811490049521e-05,1.1751925199144102e-15,9.007261972951792e-16,9.63879034125708e-05
287,0.016001,2658083710.000001,2037301150.0,0.16154955296960005,0.09646749803300002,17427.662736747872,15409.04280887467,6.055234266007807e-07,4.818669355348262e-07,20161.2369443779,71339.67337950702,2.011297998676956e-07,2.4705246376347498e-06,14.96733974964543,48.76450305294204,9.826225972052104,9.172760516257577e-11,9.67317358495932e-10,3.987427453693465e-11,1.2686405521571888,1.5745861680291284,5.110858249222351e-11,7.701054855320495e-11,0.028059620412045926,1.029828356978463e-12,1.672261722489442e-05,3.3791529354000023,2.0247873250376703e-10,1.5519163761709705e-10,5.445578253818181e-06,1.8654145986393678e-16,1.6493427715285985e-16,0.00011378232088243273,1.103939364834282e-15,3.90623623604723e-15,1.7762910006576263e-07,1.0756241629264581e-18,3.504492096831938e-18,7.061622218962017e-19,2.5856329505859373e-10,1.0107806037349226e-20,1.2545415511852908e-20,2.069790406397474e-11,7.554559627533577e-22,3.3975938039361814e-19,1.0190009440887255e-07,2.5080045758696922e-14,3.396818894505063e-12,5.492015325890493e-15,8.870126274855035e-19,2.4688665552535637e-19,1282398700200.0005,76.84076096097301,58.89498777827501,572818627400000.1,34323.121413616005,26307.202047716004,79562514074.21661,2.7254463872654777,2.4097860182717077,3.2352630862192817,286331749.15671164,0.009830152199923068,0.0027780840562340115,2.1361393795721106,193.77264417752966,7.072670889602759e-09,0.9384870235126191,1863981658988.5918,63.99357084976861,18.08502817132695,1.5253372864036654e-07,7.400989717451497e-18,5.963010594959948e-18,1002996630519999.8,60099.86315621901,46063.852628959,1830503774459.999,0.004437009634866413,0.013654451860922767,583465951290364.8,21251.46588567393,6005.85699516724,1544031045620000.2,94688.59277660801,72575.12617662801,367817203956981.75,164767855049.51962,542866747042458.25,9058437291946.32,169499999459307.56,150700003.37914887,2.0247873250386205e-10,1.5519163761719204e-10,26050275095.31952,628146461.1892238,26597852.82180372,0.0009759146958734659,6153317222.146047,21237340.939532943,3080.352797491102,2.2787662962690294e-08,2.0148355586130395e-08,1007367.0327805,8.449794483741645e-06,2.3879916520071596e-06,4060044.568001615,1758354291692.3018,29776120.230475903,0.0014301207246581096,0.00115225834899283,1.6722511490049524e-05,1.5580025199144106e-15,1.1941261972951794e-15,0.0001068129034125708
288,0.017001,2824193710.0000005,2164611149.9999995,0.1823005529696,0.10885849803299999,21392.46273674786,18914.64280887466,8.066234266007802e-07,6.418969355348259e-07,22313.536944377895,78955.573379507,2.338967998676955e-07,2.8730146376347486e-06,17.904839749645422,58.33520305294201,11.754725972052098,1.181346051625757e-10,1.2457973584959313e-09,5.135327453693462e-11,1.7554805521571875,2.178826168029127,7.690558249222344e-11,1.1588154855320484e-10,0.0380846204120459,1.5056683569784616e-12,2.0490417224894413e-05,3.5903529354000017,2.2848773250376696e-10,1.7512563761709698e-10,6.684478253818178e-06,2.4849245986393665e-16,2.197102771528597e-16,0.0001259293208824327,1.2837893648342816e-15,4.542626236047229e-15,2.1249110006576254e-07,1.3852841629264572e-18,4.513392096831936e-18,9.094622218962012e-19,3.577862950585935e-10,1.5209706037349212e-20,1.8877615511852893e-20,2.809300406397472e-11,1.104525962753357e-21,4.163123803936179e-19,1.0190010030997255e-07,3.34096457586969e-14,4.027768894505061e-12,7.073115325890488e-15,1.3347926274855023e-18,3.6184665552535607e-19,1362547700200.0002,86.71116096097299,66.45998777827499,608619627400000.0,38732.02141361599,29686.302047715995,97662514074.21657,3.6305763872654753,3.2100860182717055,3.472713086219281,316899749.1567116,0.011431652199923063,0.0032306740562340103,2.29291937957211,263.00564417752946,1.034057088960275e-08,1.0073670235126189,2062971658988.5913,74.41957084976858,21.031328171326944,2.110677286403664e-07,1.1136589717451488e-17,8.97271059495994e-18,1065683630519999.6,67819.863156219,51980.75262895899,1944823774459.9988,0.005452809634866411,0.019019951860922753,652719951290364.6,24879.76588567392,7031.256995167238,1640457045620000.0,106563.59277660798,81676.42617662798,414198203956981.6,190894855049.51956,576719747042458.1,10959437291946.316,190873999459307.5,150700003.59034887,2.28487732503862e-10,1.75125637617192e-10,33051475095.3195,792046461.1892233,36102352.8218037,0.0014245446958734646,7657717222.146043,29279540.93953292,3080.395244491102,2.2789785562690295e-08,2.0150232386130394e-08,1007367.2037105,8.449803439141645e-06,2.3879941829071597e-06,5283044.568001611,1952914291692.3013,40878120.23047587,0.0021386307246581077,0.0017231083489928287,2.0490311490049515e-05,2.0220025199144094e-15,1.5497561972951784e-15,0.00011704290341257078
289,0.018001,2990303710.0000005,2291921149.9999995,0.2043485529696,0.122023498033,25851.062736747866,22856.842808874666,1.0527734266007804e-06,8.377769355348261e-07,24529.336944377897,86796.173379507,2.692567998676955e-07,3.3073446376347492e-06,21.166639749645427,68.96220305294202,13.8961259720521,1.4969460516257572e-10,1.5786073584959315e-09,6.507227453693463e-11,2.370290552157188,2.941896168029128,1.1229358249222347e-10,1.6920454855320488e-10,0.050651620412045906,2.1460383569784623e-12,2.471751722489442e-05,3.801552935400002,2.56121732503767e-10,1.96305637617097e-10,8.077678253818178e-06,3.243214598639367e-16,2.8675627715285977e-16,0.0001384343208824327,1.4778693648342818e-15,5.229366236047229e-15,2.512021000657626e-07,1.7553641629264574e-18,5.719092096831937e-18,1.1524222218962015e-18,4.830862950585936e-10,2.2208506037349217e-20,2.75642155118529e-20,3.7363304063974725e-11,1.5742859627533574e-21,5.02198380393618e-19,1.0190010621107256e-07,4.360564575869691e-14,4.725998894505062e-12,8.96271532589049e-15,1.949112627485503e-18,5.169666555253562e-19,1442695700200.0002,97.198160960973,74.497687778275,644420627400000.0,43416.42141361599,33276.602047716,118017514074.21658,4.738476387265476,4.189666018271707,3.7101630862192816,348369749.1567116,0.013159852199923064,0.0037190740562340107,2.4496993795721105,349.79364417752953,1.4738470889602754e-08,1.076247023512619,2267831658988.5913,85.66957084976859,24.210828171326945,2.8498872864036644e-07,1.6261089717451492e-17,1.3101510594959944e-17,1128370630519999.8,76022.163156219,58267.35262895899,2058803774459.9988,0.006578309634866411,0.02577325186092276,723136951290364.8,28746.865885673924,8124.156995167239,1736588045620000.0,119141.592776608,91317.02617662799,461423203956981.7,218661855049.5196,610277747042458.1,13100137291946.318,212636999459307.53,150700003.80154887,2.56121732503862e-10,1.9630563761719203e-10,41149075095.3195,983596461.1892235,47869352.821803704,0.002020854695873465,9400217222.146044,39366540.93953293,3080.4407204911017,2.2792260862690295e-08,2.0152420986130394e-08,1007367.3713705001,8.449812646241645e-06,2.3879967849071596e-06,6708944.568001612,2153084291692.3015,54950120.23047589,0.0031141807246581085,0.0025091083489928293,2.471741149004952e-05,2.57510251991441e-15,1.9736761972951786e-15,0.0001270221034125708
290,0.019001,3156413710.0000005,2419231149.9999995,0.22769355296960003,0.135963498033,30811.162736747872,27242.44280887467,1.3492934266007806e-06,1.0737469355348262e-06,26806.2369443779,94852.973379507,3.0720179986769553e-07,3.77343463763475e-06,24.76183974964543,80.67520305294202,16.256425972052103,1.8695360516257578e-10,1.9715173584959318e-09,8.126827453693464e-11,3.1320905521571887,3.8874061680291288,1.5967158249222352e-10,2.4059354855320495e-10,0.06616362041204592,2.990418356978463e-12,2.9408717224894422e-05,4.012742935400002,2.85380732503767e-10,2.1873063761709703e-10,9.62757825381818e-06,4.156684598639368e-16,3.6752327715285984e-16,0.00015128432088243272,1.686139364834282e-15,5.96632623604723e-15,2.938691000657626e-07,2.192274162926458e-18,7.142592096831938e-18,1.4392522218962017e-18,6.383462950585938e-10,3.1578606037349223e-20,3.919421551185291e-20,4.880530406397474e-11,2.193705962753358e-21,5.97516380393618e-19,1.0190011211217256e-07,5.588764575869692e-14,5.493428894505062e-12,1.1193515325890493e-14,2.7716326274855035e-18,7.220166555253564e-19,1522843700200.0002,108.30216096097301,83.008087778275,680220627400000.0,48376.321413615995,37078.002047716,140661514074.2166,6.073076387265477,5.369766018271708,3.947613086219282,380706749.1567116,0.015014452199923065,0.004243194056234011,2.606479379572111,456.9136441775296,2.053747088960276e-08,1.145127023512619,2478341658988.5913,97.7425708497686,27.622728171326948,3.765817286403665e-07,2.3121789717451497e-17,1.862921059495995e-17,1191056630519999.8,84706.86315621901,64923.652628959,2172433774459.9988,0.007809109634866413,0.03409105186092277,794435951290364.8,32835.86588567393,9279.75699516724,1832428045620000.0,132419.592776608,101494.026176628,509287203956981.75,248040855049.51962,643544747042458.1,15490237291946.32,234693999459307.56,150700004.01273885,2.85380732503862e-10,2.1873063761719205e-10,50392875095.31951,1205136461.1892238,62181352.82180372,0.0027956146958734657,11399917222.146046,51775540.939532936,3080.4890674911017,2.2795110362690295e-08,2.0154940486130395e-08,1007367.5360105,8.449822088141646e-06,2.3879994533071594e-06,8341744.568001613,2358634291692.302,72492120.2304759,0.00442818072465811,0.0035678083489928303,2.9408611490049524e-05,3.2250325199144108e-15,2.471806197295179e-15,0.0001367111034125708
291,0.020001,3322513710.0000005,2546541149.9999995,0.25233455296960006,0.150677498033,36278.562736747874,32076.642808874676,1.701583426600781e-06,1.3540969355348264e-06,29142.4369443779,103119.67337950702,3.4773079986769557e-07,4.27126463763475e-06,28.699039749645433,93.50320305294204,18.841225972052104,2.3047260516257581e-10,2.430447358495932e-09,1.0018627453693466e-10,4.06070055215719,5.0399061680291295,2.2177658249222358e-10,3.3417254855320505e-10,0.08505362041204594,4.084218356978464e-12,3.4566917224894426e-05,4.223932935400002,3.16264732503767e-10,2.4240163761709705e-10,1.1335978253818182e-05,5.241984598639369e-16,4.634812771528599e-16,0.00016446932088243273,1.9085893648342822e-15,6.7534662360472306e-15,3.4059510006576266e-07,2.7025941629264584e-18,8.80529209683194e-18,1.774282221896202e-18,8.276062950585939e-10,4.3861606037349234e-20,5.443921551185292e-20,6.273930406397475e-11,2.996075962753359e-21,7.023263803936182e-19,1.0190011801327257e-07,7.048064575869693e-14,6.331908894505063e-12,1.3799115325890496e-14,3.8499326274855045e-18,9.882566555253567e-19,1602990700200.0002,120.02316096097303,91.991187778275,716020627400000.0,53611.621413616,41090.602047716005,165621514074.21664,7.658676387265478,6.771766018271709,4.185063086219282,413886749.1567116,0.016995352199923066,0.004803004056234012,2.763259379572111,587.3636441775297,2.8049170889602768e-08,1.214007023512619,2694341658988.5913,110.63757084976861,31.267028171326952,4.882317286403666e-07,3.21149897174515e-17,2.5875110594959955e-17,1253742630519999.8,93873.96315621902,71949.652628959,2285723774459.999,0.009140209634866414,0.04414705186092278,866390951290364.8,37131.66588567393,10493.756995167241,1927977045620000.0,146392.592776608,112203.02617662802,557627203956981.8,279013855049.51965,676521747042458.1,18138837291946.324,256969999459307.6,150700004.22392884,3.1626473250386205e-10,2.4240163761719207e-10,60828875095.31952,1459086461.189224,79324352.82180373,0.003782724695873467,13676217222.146048,66793540.93953295,3080.5401024911016,2.2798352462690295e-08,2.0157807086130395e-08,1007367.6977805,8.449831745941645e-06,2.3880021827071593e-06,10183544.568001615,2569404291692.302,94042120.23047592,0.006164080724658112,0.0049664083489928314,3.456681149004953e-05,3.979362519914411e-15,3.0499561972951796e-15,0.00014608450341257082
292,0.021001,3488613710.0,2673841149.999999,0.27827255296959996,0.16616549803299996,42257.56273674786,37363.24280887466,2.11509342660078e-06,1.6831669355348256e-06,31536.636944377893,111591.47337950699,3.9084879986769544e-07,4.800894637634749e-06,32.98673974964542,107.47320305294201,21.656125972052095,2.8082760516257566e-10,2.961467358495931e-09,1.220762745369346e-10,5.176700552157187,6.4250061680291255,3.016965824922234e-10,4.545925485532047e-10,0.10778962041204587,5.479118356978461e-12,4.019341722489441e-05,4.435122935400002,3.4877473250376694e-10,2.6731763761709696e-10,1.3204278253818178e-05,6.515884598639366e-16,5.761112771528597e-16,0.0001779813208824327,2.1452493648342816e-15,7.590876236047229e-15,3.9148110006576255e-07,3.2930741629264567e-18,1.0729092096831934e-17,2.161942221896201e-18,1.0550562950585934e-09,5.96676060373492e-20,7.405721551185287e-20,7.95103040639747e-11,4.019375962753356e-21,8.166463803936179e-19,1.0190012391427257e-07,8.760964575869688e-14,7.2432388945050605e-12,1.6814015325890487e-14,5.237632627485501e-18,1.3285566555253558e-18,1683136700200.0,132.360160960973,101.44698777827497,751820627399999.9,59122.421413615986,45314.302047715995,192917514074.21658,9.519876387265473,8.417366018271705,4.422513086219281,447889749.15671146,0.01910275219992306,0.00539856405623401,2.9200393795721107,744.3736441775293,3.762897088960274e-08,1.2828870235126189,2915691658988.591,124.35657084976857,35.14412817132694,6.224117286403663e-07,4.368798971745147e-17,3.519951059495993e-17,1316427630519999.5,103523.46315621899,79345.35262895898,2398663774459.9985,0.01056630963486641,0.056112051860922746,938820951290364.5,41620.665885673916,11762.356995167238,2023235045619999.8,161056.59277660798,123442.02617662799,606311203956981.8,311576855049.5196,709207747042458.0,21054137291946.316,279404999459307.53,150700004.43511882,3.4877473250386197e-10,2.67317637617192e-10,72500875095.31949,1747916461.1892233,99590352.82180369,0.005019224695873464,16249017222.146042,84713540.9395329,3080.593659491102,2.2802004262690294e-08,2.0161035886130396e-08,1007367.8568705,8.449841605541645e-06,2.3880049691071594e-06,12234944.56800161,2785264291692.3013,120177120.23047584,0.008418180724658107,0.006782608348992827,4.019331149004951e-05,4.845472519914409e-15,3.713776197295178e-15,0.00015512780341257079
293,0.022001,3654713710.0,2801141149.999999,0.3055065529696,0.18242749803299999,48751.26273674786,43104.842808874666,2.5953134266007807e-06,2.065316935534826e-06,33987.836944377894,120264.97337950699,4.365647998676955e-07,5.362434637634749e-06,37.633239749645426,122.61220305294202,24.706625972052098,3.386086051625757e-10,3.5707973584959312e-09,1.4719427453693463e-10,6.501400552157188,8.069106168029126,4.028865824922235e-10,6.070625485532048e-10,0.1348716204120459,7.233718356978462e-12,4.628811722489442e-05,4.646312935400002,3.8290973250376695e-10,2.9347963761709697e-10,1.5233378253818178e-05,7.995284598639368e-16,7.069112771528598e-16,0.0001918153208824327,2.3961693648342818e-15,8.47875623604723e-15,4.466251000657626e-07,3.970634162926457e-18,1.2936592096831935e-17,2.6067722218962016e-18,1.3250362950585937e-09,7.967960603734921e-20,9.889521551185289e-20,9.948730406397472e-11,5.306475962753357e-21,9.40486380393618e-19,1.0190012981527257e-07,1.075016457586969e-13,8.229198894505062e-12,2.027361532589049e-14,6.994832627485502e-18,1.757496655525356e-18,1763281700200.0,145.314160960973,111.37548777827499,787619627399999.9,64908.72141361599,49749.102047716,222563514074.2166,11.681376387265475,10.328466018271707,4.659963086219281,482701749.15671146,0.021337152199923062,0.006030014056234011,3.076819379572111,931.3936441775295,4.967897088960275e-08,1.351767023512619,3142321658988.591,138.90257084976858,39.25482817132694,7.816817286403664e-07,5.834098971745148e-17,4.700551059495994e-17,1379112630519999.5,113655.463156219,87110.75262895899,2511263774459.9985,0.012082109634866412,0.07015105186092276,1011583951290364.5,46290.86588567392,13082.156995167239,2118200045619999.8,176405.59277660798,135206.026176628,655236203956981.8,345732855049.51965,741600747042458.0,24243637291946.32,301950999459307.56,150700004.6463088,3.8290973250386197e-10,2.93479637617192e-10,85449875095.3195,2074166461.1892235,123277352.82180372,0.006545424695873466,19138217222.146046,105833540.93953292,3080.649589491102,2.2806082062690294e-08,2.0164641386130395e-08,1007368.0134805,8.449851657541646e-06,2.3880078098071594e-06,14495344.568001611,3006134291692.3013,151510120.23047587,0.01130078072465811,0.009105108348992828,4.628801149004952e-05,5.83056251991441e-15,4.468786197295179e-15,0.0001638350034125708
