Date,Hour, Min., Sec., Elapse[min.],MFC-1[sccm],MFC-2[sccm],MFC-3[sccm],MFC-4[sccm],MFC-5[sccm],MFC-6[sccm],Pre-HT['C],HJ['C],HB-1['C],HB-2['C],HB-3['C],HB-4['C],HB-5['C],TI-1['C],TI-2['C],TI-3['C],TI-4['C],TI-5['C],TI-6['C],TI-7['C],TI-8['C],TI-9['C],TI-10['C],TI-11['C],TI-12['C],TI-13['C],TI-14['C],TI-15['C],TI-16['C],TI-SP1['C],TI-SP2['C],PT-1[bar],Volt[V],Curr[A],
2025-10-31-,18,22,23,79.12,49.51,-1.66,-1.6,-1.05,-0.09,-0.3,200,100,0,100,100.1,0,90.5,431,458.9,508.4,528.8,550.4,563.7,559.5,549.9,587.8,591,563.3,555.6,510.3,474.3,450.8,386,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,22,24,79.13,49.54,-1.68,-1.59,-1.07,-0.08,-0.3,200,100,0,100,100.1,0,90.5,431,458.9,508.4,528.8,550.4,563.7,559.5,549.9,587.8,591,563.3,555.6,510.3,474.3,450.8,386,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,22,25,79.15,49.51,-1.68,-1.6,-1.06,-0.08,-0.3,200,100,0,100,100.1,0,90.5,431,458.9,508.4,529,550.5,563.8,559.6,549.9,587.9,591,563.3,555.6,510.3,474.3,450.8,386,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,22,26,79.17,49.54,-1.67,-1.6,-1.06,-0.09,-0.3,200,100,0,100,100.1,0,90.5,431,458.9,508.4,529,550.5,563.8,559.6,549.9,587.9,591,563.3,555.6,510.4,474.4,450.9,386,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,22,27,79.18,49.53,-1.66,-1.59,-1.07,-0.09,-0.3,200,100,0,100,100.1,0,90.5,431,458.9,508.4,529,550.5,563.8,559.6,549.9,587.9,591,563.3,555.6,510.4,474.4,450.9,386,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,22,28,79.2,49.51,-1.66,-1.59,-1.06,-0.09,-0.3,200,100,0,100,100.1,0,90.5,431.1,459,508.5,529,550.6,563.9,559.7,549.9,588,591,563.4,555.6,510.4,474.4,450.9,386,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,22,29,79.22,49.51,-1.67,-1.59,-1.06,-0.09,-0.3,200,100,0,100,100.1,0,90.5,431.1,459,508.5,529,550.6,563.9,559.7,550,588,591.1,563.4,555.7,510.4,474.4,450.9,386,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,22,30,79.23,49.52,-1.67,-1.61,-1.06,-0.09,-0.3,200,100,0,100,100.1,0,90.5,431.1,459,508.5,529,550.6,563.9,559.7,550,588,591.1,563.4,555.7,510.4,474.4,450.9,386,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,22,31,79.25,49.51,-1.67,-1.6,-1.08,-0.09,-0.3,200,100,0,100,100.1,0,90.5,431.1,459.1,508.5,529,550.6,563.9,559.7,550.1,588,591.1,563.5,555.8,510.4,474.4,450.9,386,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,22,32,79.27,49.53,-1.66,-1.59,-1.06,-0.09,-0.3,200,100,0,100,100.1,0,90.5,431.1,459.1,508.5,529,550.6,563.9,559.7,550.1,588,591.1,563.5,555.8,510.5,474.4,450.9,386,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,22,33,79.28,49.51,-1.68,-1.6,-1.07,-0.09,-0.3,200,100,0,100,100.1,0,90.5,431.1,459.1,508.5,529,550.6,563.9,559.7,550.1,588,591.1,563.5,555.8,510.5,474.4,450.9,386,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,22,34,79.3,49.51,-1.68,-1.59,-1.06,-0.09,-0.3,200,100,0,100,100.1,0,90.5,431.1,459.1,508.6,529.1,550.7,564,559.8,550.1,588,591.2,563.5,555.8,510.5,474.4,450.9,386,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,22,35,79.32,49.51,-1.66,-1.6,-1.05,-0.09,-0.3,200,100,0,100,100.1,0,90.5,431.1,459.1,508.6,529.1,550.7,564,559.8,550.1,588,591.2,563.5,555.8,510.5,474.5,451,386.1,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,22,36,79.33,49.51,-1.67,-1.6,-1.05,-0.09,-0.3,200,100,0,100,100.1,0,90.5,431.1,459.1,508.6,529.1,550.7,564,559.8,550.1,588,591.2,563.5,555.8,510.5,474.5,451,386.1,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,22,37,79.35,49.52,-1.66,-1.6,-1.05,-0.09,-0.3,200,100,0,100,100.1,0,90.5,431.2,459.1,508.6,529.2,550.7,564.1,559.8,550.3,588.1,591.2,563.6,555.9,510.5,474.5,451,386.1,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,22,38,79.37,49.51,-1.65,-1.6,-1.06,-0.09,-0.3,200,100,0,100,100.1,0,90.5,431.2,459.1,508.6,529.2,550.7,564.1,559.8,550.3,588.1,591.2,563.6,555.9,510.5,474.5,451,386.1,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,22,39,79.38,49.51,-1.68,-1.6,-1.05,-0.09,-0.3,200,100,0,100,100.1,0,90.5,431.2,459.1,508.7,529.2,550.8,564.1,559.8,550.3,588.1,591.2,563.6,555.9,510.5,474.5,451,386.1,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,22,40,79.4,49.51,-1.67,-1.6,-1.06,-0.09,-0.3,200,100,0,100,100.1,0,90.5,431.2,459.2,508.7,529.2,550.8,564.1,559.9,550.3,588.2,591.3,563.6,555.9,510.6,474.6,451,386.2,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,22,41,79.42,49.56,-1.66,-1.6,-1.05,-0.08,-0.3,200,100,0,100,100.1,0,90.5,431.2,459.2,508.7,529.2,550.8,564.1,559.9,550.3,588.2,591.3,563.6,555.9,510.6,474.6,451,386.2,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,22,42,79.43,49.54,-1.67,-1.59,-1.06,-0.09,-0.3,200,100,0,100,100.1,0,90.5,431.2,459.2,508.8,529.3,550.8,564.2,559.9,550.3,588.2,591.3,563.6,555.9,510.6,474.6,451,386.2,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,22,43,79.45,49.51,-1.66,-1.59,-1.06,-0.09,-0.3,200,100,0,100,100.1,0,90.5,431.2,459.2,508.8,529.3,550.8,564.2,559.9,550.4,588.3,591.4,563.7,556,510.7,474.6,451,386.1,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,22,44,79.47,49.54,-1.67,-1.59,-1.06,-0.09,-0.3,200,99.9,0,100,100.1,0,90.5,431.2,459.2,508.8,529.3,550.8,564.2,559.9,550.4,588.3,591.4,563.7,556,510.7,474.6,451,386.1,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,22,45,79.48,49.5,-1.68,-1.59,-1.04,-0.09,-0.3,200,99.9,0,100,100.1,0,90.5,431.2,459.3,508.8,529.3,550.9,564.3,559.9,550.4,588.3,591.4,563.7,556,510.7,474.6,451,386.1,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,22,46,79.5,49.54,-1.67,-1.59,-1.05,-0.09,-0.3,200,99.9,0,100,100.1,0,90.5,431.2,459.3,508.8,529.3,550.9,564.3,560,550.5,588.3,591.4,563.8,556,510.7,474.6,451.1,386.2,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,22,47,79.52,49.53,-1.67,-1.6,-1.06,-0.09,-0.3,200,100,0,100,100.1,0,90.5,431.2,459.3,508.8,529.3,550.9,564.3,560,550.5,588.3,591.4,563.8,556,510.7,474.6,451.1,386.2,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,22,48,79.53,49.51,-1.67,-1.61,-1.06,-0.09,-0.3,200,100,0,100,100.1,0,90.5,431.3,459.3,508.9,529.4,551,564.3,560.1,550.5,588.4,591.4,563.8,556,510.7,474.6,451.1,386.2,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,22,49,79.55,49.52,-1.68,-1.6,-1.06,-0.09,-0.3,200,100,0,100,100.1,0,90.5,431.3,459.3,508.9,529.4,551,564.3,560.1,550.5,588.4,591.5,563.8,556.1,510.7,474.7,451.1,386.2,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,22,50,79.57,49.51,-1.67,-1.6,-1.06,-0.08,-0.3,200,100,0,100,100.1,0,90.5,431.3,459.3,508.9,529.4,551,564.3,560.1,550.5,588.4,591.5,563.8,556.1,510.7,474.7,451.1,386.2,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,22,51,79.58,49.52,-1.66,-1.59,-1.07,-0.09,-0.3,200,100,0,100,100.1,0,90.5,431.3,459.3,508.9,529.4,551,564.4,560.1,550.6,588.5,591.5,563.9,556.1,510.7,474.7,451.1,386.2,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,22,52,79.6,49.54,-1.68,-1.6,-1.06,-0.09,-0.3,200,100,0,100,100.1,0,90.5,431.3,459.3,508.9,529.4,551,564.4,560.1,550.6,588.5,591.5,563.9,556.1,510.8,474.7,451.1,386.2,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,22,53,79.62,49.51,-1.68,-1.6,-1.05,-0.09,-0.3,200,100,0,100,100.1,0,90.5,431.3,459.3,508.9,529.4,551,564.4,560.1,550.6,588.5,591.5,563.9,556.1,510.8,474.7,451.1,386.2,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,22,54,79.63,49.51,-1.68,-1.6,-1.06,-0.09,-0.3,200,100,0,100,100.1,0,90.5,431.4,459.4,509,529.5,551.1,564.5,560.2,550.7,588.5,591.6,563.9,556.2,510.8,474.7,451.2,386.2,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,22,55,79.65,49.51,-1.66,-1.6,-1.06,-0.09,-0.3,200,100,0,100,100.1,0,90.5,431.4,459.4,509,529.5,551.1,564.5,560.2,550.7,588.5,591.6,563.9,556.2,510.8,474.7,451.2,386.3,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,22,56,79.67,49.51,-1.67,-1.59,-1.06,-0.09,-0.3,200,100,0,100,100.1,0,90.5,431.4,459.4,509,529.5,551.1,564.5,560.2,550.7,588.5,591.6,563.9,556.2,510.8,474.7,451.2,386.3,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,22,57,79.68,49.51,-1.66,-1.6,-1.05,-0.09,-0.3,200,100,0,100,100.1,0,90.5,431.4,459.5,509,529.5,551.1,564.5,560.3,550.7,588.6,591.6,564,556.2,510.9,474.7,451.2,386.3,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,22,58,79.7,49.52,-1.68,-1.6,-1.07,-0.09,-0.3,200,100,0,100,100.1,0,90.5,431.4,459.5,509,529.5,551.1,564.5,560.3,550.7,588.6,591.6,564,556.2,510.9,474.8,451.2,386.3,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,22,59,79.72,49.55,-1.67,-1.6,-1.05,-0.09,-0.3,200,100,0,100,100.1,0,90.5,431.5,459.5,509.1,529.5,551.2,564.5,560.3,550.7,588.6,591.6,564,556.2,510.9,474.8,451.2,386.3,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,23,0,79.73,49.52,-1.67,-1.6,-1.05,-0.09,-0.3,200,100,0,100,100.1,0,90.5,431.5,459.5,509.1,529.6,551.2,564.6,560.4,550.8,588.6,591.7,564,556.2,510.9,474.8,451.2,386.3,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,23,1,79.75,49.53,-1.68,-1.58,-1.06,-0.09,-0.3,200,100,0,100,100.1,0,90.5,431.5,459.5,509.1,529.6,551.2,564.6,560.4,550.8,588.6,591.7,564,556.2,510.9,474.8,451.2,386.3,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,23,2,79.77,49.51,-1.66,-1.6,-1.07,-0.09,-0.3,200,100,0,100.1,100.1,0,90.5,431.5,459.5,509.1,529.6,551.2,564.6,560.4,550.8,588.6,591.7,564,556.2,510.9,474.8,451.2,386.3,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,23,3,79.78,49.52,-1.68,-1.6,-1.05,-0.09,-0.3,200,100,0,100.1,100.1,0,90.5,431.5,459.6,509.1,529.7,551.2,564.6,560.5,550.8,588.7,591.8,564.1,556.3,511,474.9,451.3,386.3,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,23,4,79.8,49.51,-1.67,-1.6,-1.06,-0.09,-0.3,200,100,0,100.1,100.1,0,90.5,431.5,459.6,509.1,529.7,551.2,564.6,560.5,550.8,588.7,591.8,564.1,556.3,511,474.9,451.3,386.3,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,23,5,79.82,49.55,-1.66,-1.59,-1.06,-0.09,-0.3,200,100,0,100.1,100.1,0,90.5,431.5,459.6,509.2,529.7,551.3,564.7,560.5,550.8,588.7,591.8,564.1,556.3,511,474.9,451.3,386.3,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,23,6,79.83,49.53,-1.68,-1.58,-1.05,-0.09,-0.3,200,100,0,100.1,100.1,0,90.5,431.5,459.6,509.2,529.7,551.3,564.7,560.5,550.9,588.8,591.8,564.1,556.3,511,474.9,451.3,386.4,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,23,7,79.85,49.55,-1.66,-1.59,-1.08,-0.09,-0.3,200,100,0,100.1,100.1,0,90.5,431.5,459.6,509.2,529.7,551.3,564.7,560.5,550.9,588.8,591.8,564.1,556.3,511,474.9,451.3,386.4,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,23,8,79.87,49.52,-1.67,-1.6,-1.05,-0.09,-0.3,200,100,0,100.1,100.1,0,90.5,431.6,459.6,509.2,529.8,551.4,564.8,560.6,550.9,588.8,591.8,564.2,556.3,511,474.9,451.3,386.4,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,23,9,79.88,49.51,-1.67,-1.59,-1.06,-0.09,-0.3,200,100,0,100.1,100.1,0,90.5,431.6,459.6,509.2,529.8,551.4,564.8,560.6,551,588.8,591.9,564.2,556.4,511.1,475,451.3,386.4,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,23,10,79.9,49.51,-1.67,-1.6,-1.06,-0.09,-0.3,200,100,0,100.1,100.1,0,90.5,431.6,459.6,509.2,529.8,551.4,564.8,560.6,551,588.8,591.9,564.2,556.4,511.1,475,451.3,386.4,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,23,11,79.92,49.52,-1.68,-1.59,-1.06,-0.09,-0.3,200,100,0,100.1,100.1,0,90.5,431.7,459.7,509.2,529.8,551.5,564.9,560.6,551,588.9,591.9,564.3,556.4,511.1,475,451.3,386.4,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,23,12,79.93,49.52,-1.67,-1.6,-1.04,-0.09,-0.3,200,100,0,100.1,100.1,0,90.5,431.7,459.7,509.2,529.8,551.5,564.9,560.6,551,588.9,591.9,564.3,556.4,511.1,475,451.4,386.4,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,23,13,79.95,49.51,-1.66,-1.59,-1.06,-0.09,-0.3,200,100,0,100.1,100.1,0,90.5,431.7,459.7,509.2,529.8,551.5,564.9,560.6,551,588.9,591.9,564.3,556.4,511.1,475,451.4,386.4,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,23,14,79.97,49.51,-1.68,-1.59,-1.06,-0.08,-0.3,200,100,0,100.1,100.1,0,90.5,431.6,459.7,509.3,529.9,551.5,564.9,560.7,551.1,588.9,592,564.3,556.5,511.2,475,451.4,386.4,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,23,15,79.98,49.51,-1.66,-1.61,-1.06,-0.09,-0.3,200,100,0,100.1,100.1,0,90.5,431.6,459.7,509.3,529.9,551.5,564.9,560.7,551.1,588.9,592,564.3,556.5,511.2,475,451.4,386.5,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,23,16,80,49.55,-1.67,-1.59,-1.06,-0.09,-0.3,200,100,0,100.1,100.1,0,90.5,431.7,459.7,509.4,529.9,551.6,564.9,560.7,551.1,588.9,592,564.3,556.5,511.2,475,451.4,386.5,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,23,17,80.02,49.52,-1.66,-1.6,-1.06,-0.09,-0.3,200,100,0,100.1,100.1,0,90.5,431.7,459.7,509.4,529.9,551.6,565,560.8,551.1,589,592.1,564.3,556.5,511.3,475,451.4,386.5,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,23,18,80.03,49.51,-1.68,-1.6,-1.06,-0.09,-0.3,200,100,0,100.1,100.1,0,90.5,431.7,459.7,509.4,529.9,551.6,565,560.8,551.1,589,592.1,564.3,556.5,511.3,475.1,451.4,386.6,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,23,19,80.05,49.5,-1.67,-1.6,-1.06,-0.09,-0.3,200,100,0,100,100.1,0,90.5,431.8,459.7,509.4,529.9,551.7,565,560.8,551.1,589,592.1,564.3,556.5,511.3,475.1,451.4,386.6,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,23,20,80.07,49.51,-1.68,-1.6,-1.06,-0.09,-0.3,200,100,0,100,100.1,0,90.5,431.8,459.8,509.4,530,551.7,565,560.8,551.2,589.1,592.1,564.4,556.6,511.3,475.2,451.5,386.6,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,23,21,80.08,49.54,-1.68,-1.6,-1.06,-0.09,-0.3,200,100,0,100,100.1,0,90.5,431.8,459.8,509.4,530,551.7,565,560.8,551.2,589.1,592.1,564.4,556.6,511.3,475.2,451.5,386.6,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,23,22,80.1,49.51,-1.68,-1.6,-1.06,-0.08,-0.3,200,100,0,100,100,0,90.5,431.8,459.8,509.5,530,551.7,565,560.8,551.2,589.1,592.1,564.4,556.6,511.3,475.2,451.5,386.6,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,23,23,80.12,49.51,-1.66,-1.6,-1.06,-0.09,-0.3,200,100,0,100,100,0,90.5,431.8,459.8,509.5,530.1,551.7,565.1,560.9,551.3,589.1,592.2,564.4,556.6,511.4,475.2,451.5,386.6,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,23,24,80.13,49.52,-1.67,-1.6,-1.06,-0.09,-0.3,200,100,0,100,100,0,90.5,431.8,459.8,509.5,530.1,551.7,565.1,560.9,551.3,589.1,592.2,564.4,556.6,511.4,475.2,451.5,386.6,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,23,25,80.15,49.51,-1.68,-1.61,-1.06,-0.09,-0.3,200,100,0,100,100,0,90.5,431.8,459.8,509.5,530.1,551.8,565.1,560.9,551.3,589.1,592.2,564.4,556.6,511.4,475.2,451.5,386.6,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,23,26,80.17,49.53,-1.67,-1.6,-1.06,-0.09,-0.3,200,100,0,100,100,0,90.5,431.8,459.9,509.5,530.2,551.8,565.2,561,551.4,589.2,592.2,564.5,556.7,511.4,475.2,451.5,386.7,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,23,27,80.18,49.52,-1.68,-1.6,-1.07,-0.09,-0.3,200,100,0,100,100,0,90.5,431.8,459.9,509.5,530.2,551.8,565.2,561,551.4,589.2,592.2,564.5,556.7,511.4,475.2,451.5,386.7,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,23,28,80.2,49.53,-1.68,-1.6,-1.05,-0.09,-0.3,200,100,0,100,100,0,90.5,431.9,459.9,509.6,530.2,551.8,565.2,561,551.4,589.2,592.2,564.5,556.7,511.4,475.2,451.5,386.7,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,23,29,80.22,49.57,-1.68,-1.59,-1.06,-0.09,-0.3,200,100,0,100,100,0,90.5,431.9,459.9,509.6,530.2,551.8,565.2,561,551.5,589.2,592.3,564.6,556.7,511.4,475.3,451.6,386.7,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,23,30,80.23,49.51,-1.66,-1.58,-1.05,-0.09,-0.3,200,100,0,100,100,0,90.5,431.9,459.9,509.6,530.2,551.8,565.2,561,551.5,589.2,592.3,564.6,556.7,511.4,475.3,451.6,386.7,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,23,31,80.25,49.54,-1.68,-1.61,-1.07,-0.09,-0.3,200,100,0,100,100,0,90.5,431.9,460,509.6,530.3,551.9,565.3,561,551.5,589.3,592.3,564.6,556.7,511.4,475.3,451.6,386.7,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,23,32,80.27,49.52,-1.68,-1.6,-1.06,-0.09,-0.3,200,100,0,100,100,0,90.5,431.9,460,509.6,530.3,551.9,565.3,561,551.6,589.3,592.3,564.6,556.8,511.5,475.3,451.6,386.7,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,23,33,80.28,49.51,-1.66,-1.6,-1.06,-0.09,-0.3,200,100,0,100,100,0,90.5,431.9,460,509.6,530.3,551.9,565.3,561,551.6,589.3,592.3,564.6,556.8,511.5,475.3,451.6,386.7,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,23,34,80.3,49.51,-1.66,-1.59,-1.06,-0.09,-0.3,200,100,0,100,100.1,0,90.5,431.9,460,509.7,530.3,552,565.4,561.1,551.6,589.4,592.4,564.7,556.8,511.5,475.3,451.6,386.7,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,23,35,80.32,49.52,-1.68,-1.6,-1.06,-0.08,-0.3,200,100,0,100,100.1,0,90.5,431.9,460,509.7,530.3,552,565.4,561.1,551.6,589.4,592.4,564.7,556.8,511.5,475.3,451.6,386.8,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,23,36,80.33,49.5,-1.67,-1.59,-1.05,-0.08,-0.3,200,100,0,100,100.1,0,90.5,431.9,460,509.7,530.3,552,565.4,561.1,551.6,589.4,592.4,564.7,556.8,511.5,475.3,451.6,386.8,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,23,37,80.35,49.52,-1.66,-1.6,-1.05,-0.09,-0.3,200,100,0,100,100,0,90.5,432,460,509.7,530.4,552,565.5,561.2,551.7,589.4,592.4,564.7,556.9,511.5,475.3,451.6,386.8,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,23,38,80.37,49.52,-1.66,-1.6,-1.06,-0.08,-0.3,200,100,0,100,100,0,90.5,432,460,509.7,530.4,552,565.5,561.2,551.7,589.4,592.4,564.7,556.9,511.6,475.4,451.7,386.8,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,23,39,80.38,49.51,-1.66,-1.6,-1.06,-0.09,-0.3,200,100,0,100,100.1,0,90.5,432,460,509.7,530.4,552,565.5,561.2,551.7,589.4,592.4,564.7,556.9,511.6,475.4,451.7,386.8,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,23,40,80.4,49.53,-1.66,-1.6,-1.06,-0.09,-0.3,200,100,0,100,100.1,0,90.5,432,460.1,509.8,530.4,552.1,565.5,561.3,551.8,589.5,592.5,564.8,556.9,511.6,475.4,451.7,386.8,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,23,41,80.42,49.51,-1.66,-1.6,-1.07,-0.09,-0.3,200,100,0,100,100.1,0,90.5,432,460.1,509.8,530.4,552.1,565.5,561.3,551.8,589.5,592.5,564.8,556.9,511.6,475.4,451.7,386.8,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,23,42,80.43,49.55,-1.67,-1.6,-1.06,-0.09,-0.3,200,100,0,100,100,0,90.5,432,460.1,509.8,530.4,552.1,565.5,561.3,551.8,589.5,592.5,564.8,556.9,511.6,475.4,451.7,386.8,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,23,43,80.45,49.55,-1.68,-1.6,-1.08,-0.09,-0.3,200,100,0,100,100,0,90.5,432,460.1,509.8,530.5,552.1,565.6,561.3,551.8,589.6,592.5,564.8,557,511.6,475.4,451.7,386.8,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,23,44,80.47,49.53,-1.67,-1.6,-1.05,-0.09,-0.3,200,100,0,100,100,0,90.5,432,460.1,509.8,530.5,552.1,565.6,561.3,551.8,589.6,592.5,564.8,557,511.6,475.5,451.7,386.8,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,23,45,80.48,49.53,-1.66,-1.6,-1.05,-0.09,-0.3,200,100,0,100,100,0,90.5,432,460.1,509.8,530.5,552.1,565.6,561.3,551.8,589.6,592.5,564.8,557,511.6,475.5,451.7,386.8,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,23,46,80.5,49.51,-1.68,-1.59,-1.06,-0.09,-0.3,200,100,0,100,100,0,90.5,432,460.1,509.8,530.5,552.2,565.6,561.4,551.8,589.7,592.6,564.9,557.1,511.7,475.5,451.8,386.8,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,23,47,80.52,49.53,-1.67,-1.6,-1.05,-0.09,-0.3,200,100,0,100,100,0,90.5,432,460.1,509.8,530.5,552.2,565.6,561.4,551.8,589.7,592.6,564.9,557.1,511.7,475.5,451.8,386.9,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,23,48,80.53,49.51,-1.67,-1.6,-1.06,-0.08,-0.3,200,100,0,100,100,0,90.5,432.1,460.1,509.9,530.5,552.2,565.6,561.4,551.8,589.7,592.6,564.9,557.1,511.7,475.5,451.8,386.9,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,23,49,80.55,49.51,-1.67,-1.59,-1.06,-0.09,-0.3,200,100,0,100,100,0,90.5,432.1,460.2,509.9,530.6,552.2,565.7,561.5,551.9,589.7,592.7,565,557.1,511.8,475.5,451.8,386.9,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,23,50,80.57,49.51,-1.67,-1.6,-1.06,-0.09,-0.3,200,100,0,100,100,0,90.5,432.1,460.2,509.9,530.6,552.2,565.7,561.5,551.9,589.7,592.7,565,557.1,511.8,475.5,451.8,386.9,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,23,51,80.58,49.51,-1.67,-1.6,-1.05,-0.09,-0.3,200,100,0,100,100,0,90.5,432.1,460.2,510,530.6,552.3,565.7,561.5,551.9,589.7,592.7,565,557.1,511.8,475.5,451.8,386.9,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,23,52,80.6,49.55,-1.66,-1.59,-1.06,-0.09,-0.3,200,100,0,100,100,0,90.5,432.1,460.2,510,530.6,552.3,565.7,561.6,552,589.8,592.7,565,557.2,511.8,475.6,451.9,386.9,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,23,53,80.62,49.51,-1.67,-1.6,-1.06,-0.09,-0.3,200,100,0,100,100,0,90.5,432.1,460.2,510,530.6,552.3,565.7,561.6,552,589.8,592.7,565,557.2,511.8,475.6,451.9,386.9,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,23,54,80.63,49.51,-1.66,-1.59,-1.07,-0.09,-0.3,200,100,0,100,100,0,90.5,432.2,460.3,510,530.7,552.3,565.8,561.6,552,589.8,592.7,565,557.2,511.8,475.6,451.9,386.9,1448.5,1448.5,0.006,2.74,50,137
2025-10-31-,18,23,55,80.65,49.51,-1.68,-1.6,-1.07,-0.09,-0.3,200,100,0,100,100,0,90.5,432.2,460.3,510,530.7,552.3,565.8,561.6,552.1,589.8,592.8,565.1,557.2,511.8,475.6,451.9,386.9,1448.5,1448.5,0.006,2.74,50,137
