          Time         dTime           E/N             E            AR           AR*          AR^+          E(W)        AR(W)*       AR(W)^+             1             2             3             4             5             6             7             8             9             V             J           MuN
  8.940100E-05  1.000000E-09  6.424416E+00  1.000000E+00  1.834734E+19  1.531250E+04  1.000000E+00  5.968709E+03  7.828233E+00  6.532685E-04  3.618713E+07  3.360430E-04  3.017334E-01  8.760916E-04  1.313048E-01  8.428310E+08  6.701736E+07  1.114773E+05  7.280146E+00  6.250000E+01  8.460251E-12  1.046288E+22
  8.950100E-05  1.000000E-09  5.361624E+00  1.000000E+00  1.834734E+19  1.523095E+04  1.000000E+00  5.975158E+03  7.839351E+00  6.539965E-04  1.703866E+07  3.260509E-04  9.897858E-04  8.331978E-04  1.299099E-01  8.383422E+08  6.626545E+07  1.108836E+05  7.280146E+00  6.250000E+01  7.016829E-12  1.039448E+22
  8.960100E-05  1.000000E-09  4.293541E+00  1.000000E+00  1.834734E+19  1.514831E+04  1.000000E+00  5.981502E+03  7.850409E+00  6.547245E-04  4.655147E+06  3.071466E-04  0.000000E+00  7.473435E-04  1.285040E-01  8.337937E+08  6.468169E+07  1.102819E+05  7.280146E+00  6.250000E+01  5.786386E-12  1.069881E+22
  8.970100E-05  1.000000E-09  3.221221E+00  1.000000E+00  1.834734E+19  1.506533E+04  1.000000E+00  5.987622E+03  7.861407E+00  6.554525E-04  2.915430E+05  2.705208E-04  0.000000E+00  5.752926E-04  1.271000E-01  8.292261E+08  6.133504E+07  1.096778E+05  7.280146E+00  6.250000E+01  5.033714E-12  1.239524E+22
  8.980100E-05  1.000000E-09  2.145721E+00  1.000000E+00  1.834734E+19  1.498263E+04  1.000000E+00  5.993324E+03  7.872345E+00  6.561805E-04  1.472666E+02  2.157251E-04  0.000000E+00  3.171681E-04  1.257084E-01  8.246741E+08  5.582448E+07  1.090757E+05  7.280146E+00  6.250000E+01  4.561335E-12  1.683400E+22
  8.990100E-05  1.000000E-09  1.068104E+00  1.000000E+00  1.834734E+19  1.490038E+04  1.000000E+00  5.998372E+03  7.883222E+00  6.569086E-04  0.000000E+00  1.440580E-04  0.000000E+00  4.760205E-05  1.243319E-01  8.201468E+08  4.709275E+07  1.084769E+05  7.280146E+00  6.250000E+01  3.845970E-12  2.837343E+22
  9.000100E-05  1.000000E-09  1.056693E-02  1.000000E+00  1.834734E+19  1.481858E+04  1.000000E+00  6.002058E+03  7.894040E+00  6.576366E-04  0.000000E+00  1.250335E-05  0.000000E+00  0.000000E+00  1.229706E-01  8.156444E+08  6.719327E+06  1.078814E+05  7.280146E+00  6.250000E+01  4.635928E-14  1.665564E+24
  9.010100E-05  1.000000E-09  1.089228E+00  1.000000E+00  1.834734E+19  1.473723E+04  1.000000E+00  6.005782E+03  7.904799E+00  6.583646E-04  0.000000E+00  1.424788E-04  0.000000E+00  4.707651E-05  1.216241E-01  8.111667E+08  4.709248E+07  1.072892E+05  7.280146E+00  6.250000E+01  3.845947E-12  2.837392E+22
  9.020100E-05  1.000000E-09  2.166813E+00  1.000000E+00  1.834734E+19  1.465632E+04  1.000000E+00  6.010838E+03  7.915498E+00  6.590926E-04  1.472228E+02  2.110254E-04  0.000000E+00  3.102542E-04  1.202924E-01  8.067135E+08  5.582433E+07  1.067002E+05  7.280146E+00  6.250000E+01  4.561323E-12  1.683415E+22
  9.030100E-05  1.000000E-09  3.242261E+00  1.000000E+00  1.834734E+19  1.457587E+04  1.000000E+00  6.016545E+03  7.926139E+00  6.598206E-04  2.915430E+05  2.617317E-04  0.000000E+00  5.566018E-04  1.189753E-01  8.022852E+08  6.133504E+07  1.061145E+05  7.280146E+00  6.250000E+01  5.033714E-12  1.239524E+22
  9.040100E-05  1.000000E-09  4.314508E+00  1.000000E+00  1.834734E+19  1.449603E+04  1.000000E+00  6.022668E+03  7.936721E+00  6.605486E-04  4.655147E+06  2.939209E-04  0.000000E+00  7.151631E-04  1.176756E-01  7.978908E+08  6.468169E+07  1.055332E+05  7.280146E+00  6.250000E+01  5.786386E-12  1.069881E+22
  9.050100E-05  1.000000E-09  5.382498E+00  1.000000E+00  1.834734E+19  1.441744E+04  1.000000E+00  6.029014E+03  7.947246E+00  6.612766E-04  1.703866E+07  3.086360E-04  9.897858E-04  7.886954E-04  1.164031E-01  7.935651E+08  6.626545E+07  1.049611E+05  7.280146E+00  6.250000E+01  7.016829E-12  1.039448E+22
  9.060100E-05  1.000000E-09  6.445176E+00  1.000000E+00  1.834734E+19  1.434083E+04  1.000000E+00  6.035464E+03  7.957714E+00  6.620047E-04  3.618713E+07  3.147188E-04  3.017334E-01  8.204978E-04  1.151692E-01  7.893478E+08  6.701736E+07  1.044033E+05  7.280146E+00  6.250000E+01  8.460251E-12  1.046288E+22
  9.070100E-05  1.000000E-09  7.501493E+00  1.000000E+00  1.834734E+19  1.426673E+04  1.000000E+00  6.041965E+03  7.968127E+00  6.627327E-04  6.033170E+07  3.174351E-04  5.930482E+00  8.359738E-04  1.139821E-01  7.852693E+08  6.744628E+07  1.038639E+05  7.280146E+00  6.250000E+01  9.942892E-12  1.056247E+22
  9.080100E-05  1.000000E-09  8.550407E+00  1.000000E+00  1.834734E+19  1.419556E+04  1.000000E+00  6.048500E+03  7.978487E+00  6.634607E-04  8.844111E+07  3.188502E-04  5.480391E+01  8.450329E-04  1.128478E-01  7.813522E+08  6.774751E+07  1.033458E+05  7.280146E+00  6.250000E+01  1.140065E-11  1.062346E+22
  9.090100E-05  1.000000E-09  9.590883E+00  1.000000E+00  1.834734E+19  1.412767E+04  1.000000E+00  6.055061E+03  7.988797E+00  6.641887E-04  1.199840E+08  3.197093E-04  3.094231E+02  8.512558E-04  1.117709E-01  7.776151E+08  6.799052E+07  1.028515E+05  7.280146E+00  6.250000E+01  1.281687E-11  1.064599E+22
  9.100100E-05  1.000000E-09  1.062189E+01  1.000000E+00  1.834734E+19  1.406333E+04  1.000000E+00  6.061642E+03  7.999059E+00  6.649167E-04  1.545642E+08  3.203277E-04  1.244552E+03  8.561432E-04  1.107553E-01  7.740740E+08  6.820424E+07  1.023831E+05  7.280146E+00  6.250000E+01  1.418597E-11  1.063827E+22
  9.110100E-05  1.000000E-09  1.164242E+01  1.000000E+00  1.834734E+19  1.400282E+04  1.000000E+00  6.068242E+03  8.009275E+00  6.656447E-04  1.918983E+08  3.208455E-04  3.913658E+03  8.603734E-04  1.098042E-01  7.707432E+08  6.840114E+07  1.019426E+05  7.280146E+00  6.250000E+01  1.550865E-11  1.060974E+22
  9.120100E-05  1.000000E-09  1.265146E+01  1.000000E+00  1.834734E+19  1.394635E+04  1.000000E+00  6.074860E+03  8.019448E+00  6.663727E-04  2.318293E+08  3.213131E-04  1.023768E+04  8.641768E-04  1.089204E-01  7.676354E+08  6.858533E+07  1.015315E+05  7.280146E+00  6.250000E+01  1.679151E-11  1.057035E+22
  9.130100E-05  1.000000E-09  1.364801E+01  1.000000E+00  1.834734E+19  1.389415E+04  1.000000E+00  6.081495E+03  8.029582E+00  6.671008E-04  2.740164E+08  3.217917E-04  2.322421E+04  8.678474E-04  1.081066E-01  7.647621E+08  6.876194E+07  1.011515E+05  7.280146E+00  6.250000E+01  1.803075E-11  1.052097E+22
  9.140100E-05  1.000000E-09  1.463110E+01  1.000000E+00  1.834734E+19  1.384640E+04  1.000000E+00  6.088147E+03  8.039679E+00  6.678288E-04  3.182515E+08  3.222943E-04  4.708399E+04  8.714380E-04  1.073648E-01  7.621338E+08  6.893158E+07  1.008038E+05  7.280146E+00  6.250000E+01  1.922925E-11  1.046579E+22
  9.150100E-05  1.000000E-09  1.559974E+01  1.000000E+00  1.834734E+19  1.380326E+04  1.000000E+00  6.094813E+03  8.049744E+00  6.685568E-04  3.644189E+08  3.228259E-04  8.724874E+04  8.749706E-04  1.066968E-01  7.597593E+08  6.909423E+07  1.004898E+05  7.280146E+00  6.250000E+01  2.039246E-11  1.040920E+22
  9.160100E-05  1.000000E-09  1.655299E+01  1.000000E+00  1.834734E+19  1.376488E+04  1.000000E+00  6.101495E+03  8.059779E+00  6.692849E-04  4.116713E+08  3.233999E-04  1.494996E+05  8.785147E-04  1.061043E-01  7.576468E+08  6.925045E+07  1.002104E+05  7.280146E+00  6.250000E+01  2.150521E-11  1.035050E+22
  9.170100E-05  1.000000E-09  1.748991E+01  1.000000E+00  1.834734E+19  1.373138E+04  1.000000E+00  6.108192E+03  8.069787E+00  6.700130E-04  4.608930E+08  3.240379E-04  2.421564E+05  8.821428E-04  1.055885E-01  7.558029E+08  6.940222E+07  9.996647E+04  7.280146E+00  6.250000E+01  2.259659E-11  1.029236E+22
  9.180100E-05  1.000000E-09  1.840956E+01  1.000000E+00  1.834734E+19  1.370286E+04  1.000000E+00  6.114903E+03  8.079773E+00  6.707411E-04  5.117957E+08  3.247528E-04  3.738135E+05  8.859181E-04  1.051504E-01  7.542332E+08  6.955031E+07  9.975886E+04  7.280146E+00  6.250000E+01  2.366208E-11  1.023347E+22
  9.190100E-05  1.000000E-09  1.931105E+01  1.000000E+00  1.834734E+19  1.367940E+04  1.000000E+00  6.121628E+03  8.089740E+00  6.714693E-04  5.621652E+08  3.254957E-04  5.464343E+05  8.896416E-04  1.047906E-01  7.529418E+08  6.968913E+07  9.958805E+04  7.280146E+00  6.250000E+01  2.466311E-11  1.017755E+22
  9.200100E-05  1.000000E-09  2.019348E+01  1.000000E+00  1.834734E+19  1.366106E+04  1.000000E+00  6.128366E+03  8.099692E+00  6.721975E-04  6.149276E+08  3.263471E-04  7.773161E+05  8.936335E-04  1.045098E-01  7.519324E+08  6.982701E+07  9.945454E+04  7.280146E+00  6.250000E+01  2.566408E-11  1.012253E+22
  9.210100E-05  1.000000E-09  2.105598E+01  1.000000E+00  1.834734E+19  1.364788E+04  1.000000E+00  6.135118E+03  8.109632E+00  6.729259E-04  6.676401E+08  3.272580E-04  1.066632E+06  8.977030E-04  1.043082E-01  7.512069E+08  6.995834E+07  9.935858E+04  7.280146E+00  6.250000E+01  2.661806E-11  1.006821E+22
  9.220100E-05  1.000000E-09  2.189770E+01  1.000000E+00  1.834734E+19  1.363987E+04  1.000000E+00  6.141883E+03  8.119565E+00  6.736543E-04  7.202628E+08  3.282345E-04  1.418123E+06  9.018696E-04  1.041859E-01  7.507661E+08  7.008363E+07  9.930028E+04  7.280146E+00  6.250000E+01  2.753439E-11  1.001778E+22
  9.230100E-05  1.000000E-09  2.271781E+01  1.000000E+00  1.834734E+19  1.363705E+04  1.000000E+00  6.148660E+03  8.129494E+00  6.743829E-04  7.741612E+08  3.293118E-04  1.849282E+06  9.062784E-04  1.041427E-01  7.506107E+08  7.020648E+07  9.927973E+04  7.280146E+00  6.250000E+01  2.843804E-11  9.968792E+21
  9.240100E-05  1.000000E-09  2.351550E+01  1.000000E+00  1.834734E+19  1.363939E+04  1.000000E+00  6.155451E+03  8.139422E+00  6.751117E-04  8.279053E+08  3.304701E-04  2.355638E+06  9.108549E-04  1.041785E-01  7.507395E+08  7.032458E+07  9.929676E+04  7.280146E+00  6.250000E+01  2.930607E-11  9.920846E+21
  9.250100E-05  1.000000E-09  2.428998E+01  1.000000E+00  1.834734E+19  1.364685E+04  1.000000E+00  6.162253E+03  8.149354E+00  6.758407E-04  8.803580E+08  3.316845E-04  2.930090E+06  9.154935E-04  1.042924E-01  7.511498E+08  7.043537E+07  9.935103E+04  7.280146E+00  6.250000E+01  3.012691E-11  9.876442E+21
  9.260100E-05  1.000000E-09  2.504049E+01  1.000000E+00  1.834734E+19  1.365936E+04  1.000000E+00  6.169069E+03  8.159294E+00  6.765698E-04  9.334813E+08  3.329967E-04  3.594321E+06  9.203672E-04  1.044838E-01  7.518389E+08  7.054335E+07  9.944217E+04  7.280146E+00  6.250000E+01  3.093373E-11  9.833719E+21
  9.270100E-05  1.000000E-09  2.576629E+01  1.000000E+00  1.834734E+19  1.367687E+04  1.000000E+00  6.175896E+03  8.169244E+00  6.772993E-04  9.843306E+08  3.343666E-04  4.310154E+06  9.253232E-04  1.047519E-01  7.528027E+08  7.064412E+07  9.956965E+04  7.280146E+00  6.250000E+01  3.168398E-11  9.793756E+21
  9.280100E-05  1.000000E-09  2.646666E+01  1.000000E+00  1.834734E+19  1.369929E+04  1.000000E+00  6.182735E+03  8.179209E+00  6.780290E-04  1.036127E+09  3.358387E-04  5.125895E+06  9.305312E-04  1.050956E-01  7.540367E+08  7.074284E+07  9.973287E+04  7.280146E+00  6.250000E+01  3.243139E-11  9.756469E+21
  9.290100E-05  1.000000E-09  2.714091E+01  1.000000E+00  1.834734E+19  1.372652E+04  1.000000E+00  6.189586E+03  8.189192E+00  6.787590E-04  1.085824E+09  3.373686E-04  5.994004E+06  9.358243E-04  1.055137E-01  7.555352E+08  7.083480E+07  9.993107E+04  7.280146E+00  6.250000E+01  3.313007E-11  9.721118E+21
  9.300100E-05  1.000000E-09  2.778838E+01  1.000000E+00  1.834734E+19  1.375841E+04  1.000000E+00  6.196448E+03  8.199196E+00  6.794893E-04  1.135263E+09  3.389936E-04  6.939399E+06  9.413586E-04  1.060046E-01  7.572907E+08  7.092422E+07  1.001633E+05  7.280146E+00  6.250000E+01  3.380892E-11  9.686507E+21
  9.310100E-05  1.000000E-09  2.840843E+01  1.000000E+00  1.834734E+19  1.379483E+04  1.000000E+00  6.203321E+03  8.209225E+00  6.802200E-04  1.182837E+09  3.406834E-04  7.934109E+06  9.470157E-04  1.065666E-01  7.592954E+08  7.100822E+07  1.004284E+05  7.280146E+00  6.250000E+01  3.444828E-11  9.653990E+21
  9.320100E-05  1.000000E-09  2.900043E+01  1.000000E+00  1.834734E+19  1.383563E+04  1.000000E+00  6.210206E+03  8.219283E+00  6.809511E-04  1.229527E+09  3.424491E-04  8.990277E+06  9.528399E-04  1.071979E-01  7.615411E+08  7.108840E+07  1.007254E+05  7.280146E+00  6.250000E+01  3.506557E-11  9.624188E+21
  9.330100E-05  1.000000E-09  2.956382E+01  1.000000E+00  1.834734E+19  1.388066E+04  1.000000E+00  6.217102E+03  8.229371E+00  6.816825E-04  1.273769E+09  3.442656E-04  1.005960E+07  9.587372E-04  1.078967E-01  7.640193E+08  7.116247E+07  1.010532E+05  7.280146E+00  6.250000E+01  3.564121E-11  9.597420E+21
  9.340100E-05  1.000000E-09  3.009803E+01  1.000000E+00  1.834734E+19  1.392972E+04  1.000000E+00  6.224007E+03  8.239494E+00  6.824144E-04  1.316637E+09  3.461530E-04  1.116496E+07  9.647969E-04  1.086608E-01  7.667200E+08  7.123292E+07  1.014104E+05  7.280146E+00  6.250000E+01  3.618953E-11  9.571857E+21
  9.350100E-05  1.000000E-09  3.060254E+01  1.000000E+00  1.834734E+19  1.398263E+04  1.000000E+00  6.230923E+03  8.249654E+00  6.831466E-04  1.355943E+09  3.480752E-04  1.224436E+07  9.708820E-04  1.094878E-01  7.696321E+08  7.129648E+07  1.017956E+05  7.280146E+00  6.250000E+01  3.668478E-11  9.548776E+21
  9.360100E-05  1.000000E-09  3.107685E+01  1.000000E+00  1.834734E+19  1.403917E+04  1.000000E+00  6.237849E+03  8.259854E+00  6.838793E-04  1.396367E+09  3.500993E-04  1.342000E+07  9.772653E-04  1.103751E-01  7.727442E+08  7.136073E+07  1.022072E+05  7.280146E+00  6.250000E+01  3.718681E-11  9.525372E+21
  9.370100E-05  1.000000E-09  3.152049E+01  1.000000E+00  1.834734E+19  1.409912E+04  1.000000E+00  6.244784E+03  8.270097E+00  6.846123E-04  1.432295E+09  3.521342E-04  1.451619E+07  9.835891E-04  1.113197E-01  7.760439E+08  7.141677E+07  1.026437E+05  7.280146E+00  6.250000E+01  3.762658E-11  9.504733E+21
  9.380100E-05  1.000000E-09  3.193302E+01  1.000000E+00  1.834734E+19  1.416224E+04  1.000000E+00  6.251728E+03  8.280384E+00  6.853458E-04  1.466697E+09  3.542226E-04  1.561307E+07  9.900313E-04  1.123187E-01  7.795183E+08  7.146966E+07  1.031032E+05  7.280146E+00  6.250000E+01  3.804254E-11  9.485223E+21
  9.390100E-05  1.000000E-09  3.231404E+01  1.000000E+00  1.834734E+19  1.422831E+04  1.000000E+00  6.258681E+03  8.290718E+00  6.860797E-04  1.498876E+09  3.563465E-04  1.667774E+07  9.965242E-04  1.133690E-01  7.831545E+08  7.151821E+07  1.035841E+05  7.280146E+00  6.250000E+01  3.842924E-11  9.468238E+21
  9.400100E-05  1.000000E-09  3.266317E+01  1.000000E+00  1.834734E+19  1.429707E+04  1.000000E+00  6.265641E+03  8.301101E+00  6.868139E-04  1.529208E+09  3.585099E-04  1.771678E+07  1.003094E-03  1.144675E-01  7.869394E+08  7.156342E+07  1.040847E+05  7.280146E+00  6.250000E+01  3.879094E-11  9.452848E+21
  9.410100E-05  1.000000E-09  3.298006E+01  1.000000E+00  1.834734E+19  1.436827E+04  1.000000E+00  6.272609E+03  8.311536E+00  6.875485E-04  1.554528E+09  3.606618E-04  1.861981E+07  1.009545E-03  1.156105E-01  7.908586E+08  7.160077E+07  1.046031E+05  7.280146E+00  6.250000E+01  3.909058E-11  9.440196E+21
  9.420100E-05  1.000000E-09  3.326441E+01  1.000000E+00  1.834734E+19  1.444165E+04  1.000000E+00  6.279583E+03  8.322023E+00  6.882835E-04  1.580127E+09  3.628727E-04  1.955714E+07  1.016168E-03  1.167944E-01  7.948977E+08  7.163819E+07  1.051374E+05  7.280146E+00  6.250000E+01  3.939111E-11  9.427490E+21
  9.430100E-05  1.000000E-09  3.351593E+01  1.000000E+00  1.834734E+19  1.451693E+04  1.000000E+00  6.286564E+03  8.332564E+00  6.890188E-04  1.600113E+09  3.650517E-04  2.030736E+07  1.022607E-03  1.180151E-01  7.990410E+08  7.166718E+07  1.056854E+05  7.280146E+00  6.250000E+01  3.962410E-11  9.417623E+21
  9.440100E-05  1.000000E-09  3.373437E+01  1.000000E+00  1.834734E+19  1.459383E+04  1.000000E+00  6.293549E+03  8.343160E+00  6.897543E-04  1.620491E+09  3.672780E-04  2.108909E+07  1.029187E-03  1.192687E-01  8.032735E+08  7.169654E+07  1.062452E+05  7.280146E+00  6.250000E+01  3.986023E-11  9.407600E+21
  9.450100E-05  1.000000E-09  3.391952E+01  1.000000E+00  1.834734E+19  1.467204E+04  1.000000E+00  6.300540E+03  8.353813E+00  6.904901E-04  1.635153E+09  3.694567E-04  2.166184E+07  1.035539E-03  1.205506E-01  8.075787E+08  7.171752E+07  1.068146E+05  7.280146E+00  6.250000E+01  4.002922E-11  9.400428E+21
  9.460100E-05  1.000000E-09  3.407119E+01  1.000000E+00  1.834734E+19  1.475131E+04  1.000000E+00  6.307534E+03  8.364523E+00  6.912262E-04  1.649897E+09  3.716640E-04  2.224671E+07  1.041973E-03  1.218567E-01  8.119418E+08  7.173849E+07  1.073917E+05  7.280146E+00  6.250000E+01  4.019842E-11  9.393253E+21
  9.470100E-05  1.000000E-09  3.418925E+01  1.000000E+00  1.834734E+19  1.483131E+04  1.000000E+00  6.314532E+03  8.375292E+00  6.919624E-04  1.658833E+09  3.738077E-04  2.260557E+07  1.048133E-03  1.231819E-01  8.163450E+08  7.175114E+07  1.079741E+05  7.280146E+00  6.250000E+01  4.030061E-11  9.388923E+21
  9.480100E-05  1.000000E-09  3.427356E+01  1.000000E+00  1.834734E+19  1.491177E+04  1.000000E+00  6.321532E+03  8.386118E+00  6.926987E-04  1.667791E+09  3.759644E-04  2.296860E+07  1.054331E-03  1.245221E-01  8.207737E+08  7.176378E+07  1.085599E+05  7.280146E+00  6.250000E+01  4.040278E-11  9.384595E+21
  9.490100E-05  1.000000E-09  3.432404E+01  1.000000E+00  1.834734E+19  1.499236E+04  1.000000E+00  6.328534E+03  8.397004E+00  6.934351E-04  1.670786E+09  3.780395E-04  2.309073E+07  1.060201E-03  1.258717E-01  8.252096E+08  7.176800E+07  1.091466E+05  7.280146E+00  6.250000E+01  4.043689E-11  9.383151E+21
  9.500100E-05  1.000000E-09  3.434066E+01  1.000000E+00  1.834734E+19  1.507286E+04  1.000000E+00  6.335536E+03  8.407948E+00  6.941716E-04  1.673781E+09  3.801127E-04  2.321321E+07  1.066066E-03  1.272271E-01  8.296406E+08  7.177221E+07  1.097326E+05  7.280146E+00  6.250000E+01  4.047096E-11  9.381709E+21
  9.510100E-05  1.000000E-09  3.432338E+01  1.000000E+00  1.834734E+19  1.515292E+04  1.000000E+00  6.342539E+03  8.418950E+00  6.949080E-04  1.670786E+09  3.820881E-04  2.309073E+07  1.071555E-03  1.285821E-01  8.340471E+08  7.176800E+07  1.103155E+05  7.280146E+00  6.250000E+01  4.043689E-11  9.383151E+21
  9.520100E-05  1.000000E-09  3.427223E+01  1.000000E+00  1.834734E+19  1.523218E+04  1.000000E+00  6.349540E+03  8.430010E+00  6.956445E-04  1.667791E+09  3.840428E-04  2.296860E+07  1.076986E-03  1.299308E-01  8.384099E+08  7.176378E+07  1.108925E+05  7.280146E+00  6.250000E+01  4.040278E-11  9.384595E+21
  9.530100E-05  1.000000E-09  3.418726E+01  1.000000E+00  1.834734E+19  1.531043E+04  1.000000E+00  6.356540E+03  8.441128E+00  6.963808E-04  1.658833E+09  3.858836E-04  2.260557E+07  1.081993E-03  1.312692E-01  8.427170E+08  7.175114E+07  1.114622E+05  7.280146E+00  6.250000E+01  4.030061E-11  9.388923E+21
  9.540100E-05  1.000000E-09  3.406855E+01  1.000000E+00  1.834734E+19  1.538735E+04  1.000000E+00  6.363538E+03  8.452303E+00  6.971170E-04  1.649897E+09  3.876893E-04  2.224671E+07  1.086901E-03  1.325915E-01  8.469507E+08  7.173849E+07  1.120222E+05  7.280146E+00  6.250000E+01  4.019842E-11  9.393253E+21
  9.550100E-05  1.000000E-09  3.391622E+01  1.000000E+00  1.834734E+19  1.546268E+04  1.000000E+00  6.370532E+03  8.463532E+00  6.978530E-04  1.635153E+09  3.893656E-04  2.166184E+07  1.091341E-03  1.338928E-01  8.510967E+08  7.171752E+07  1.125705E+05  7.280146E+00  6.250000E+01  4.002922E-11  9.400428E+21
  9.560100E-05  1.000000E-09  3.373041E+01  1.000000E+00  1.834734E+19  1.553611E+04  1.000000E+00  6.377523E+03  8.474816E+00  6.985888E-04  1.620491E+09  3.909921E-04  2.108909E+07  1.095639E-03  1.351675E-01  8.551385E+08  7.169654E+07  1.131051E+05  7.280146E+00  6.250000E+01  3.986023E-11  9.407600E+21
  9.570100E-05  1.000000E-09  3.351132E+01  1.000000E+00  1.834734E+19  1.560739E+04  1.000000E+00  6.384508E+03  8.486153E+00  6.993244E-04  1.600113E+09  3.924730E-04  2.030736E+07  1.099422E-03  1.364107E-01  8.590620E+08  7.166718E+07  1.136241E+05  7.280146E+00  6.250000E+01  3.962410E-11  9.417623E+21
  9.580100E-05  1.000000E-09  3.325916E+01  1.000000E+00  1.834734E+19  1.567625E+04  1.000000E+00  6.391489E+03  8.497541E+00  7.000596E-04  1.580127E+09  3.938941E-04  1.955714E+07  1.103038E-03  1.376170E-01  8.628520E+08  7.163819E+07  1.141254E+05  7.280146E+00  6.250000E+01  3.939111E-11  9.427490E+21
  9.590100E-05  1.000000E-09  3.297417E+01  1.000000E+00  1.834734E+19  1.574242E+04  1.000000E+00  6.398463E+03  8.508977E+00  7.007946E-04  1.554528E+09  3.951547E-04  1.861981E+07  1.106096E-03  1.387814E-01  8.664946E+08  7.160077E+07  1.146071E+05  7.280146E+00  6.250000E+01  3.909058E-11  9.440196E+21
  9.600100E-05  1.000000E-09  3.265665E+01  1.000000E+00  1.834734E+19  1.580567E+04  1.000000E+00  6.405431E+03  8.520461E+00  7.015292E-04  1.529208E+09  3.963392E-04  1.771678E+07  1.108938E-03  1.398987E-01  8.699756E+08  7.156342E+07  1.150676E+05  7.280146E+00  6.250000E+01  3.879094E-11  9.452848E+21
  9.610100E-05  1.000000E-09  3.230689E+01  1.000000E+00  1.834734E+19  1.586574E+04  1.000000E+00  6.412391E+03  8.531990E+00  7.022634E-04  1.498876E+09  3.973559E-04  1.667774E+07  1.111207E-03  1.409641E-01  8.732821E+08  7.151821E+07  1.155049E+05  7.280146E+00  6.250000E+01  3.842924E-11  9.468238E+21
