exp,T,V,E,CF_LA,CF_K,CA_LA,CB_K,dNLA,dNK,dVF,dVA,dVB
2,23.2875,10,0.25,0.269760708,0.452524258,0.25088974,0.504934346,-0.019197208,-0.039530711,-0.008125,-0.00875,0.010625
2,23.2875,10,0.25,0.2681333,0.449093053,0.253355378,0.508205952,-0.019197208,-0.039530711,-0.008125,-0.00875,0.010625
2,23.2875,10,0.25,0.266503359,0.445656507,0.255825994,0.511470907,-0.019197208,-0.039530711,-0.008125,-0.00875,0.010625
2,23.2875,10,0.25,0.264870879,0.442214609,0.258301604,0.514729232,-0.019197208,-0.039530711,-0.008125,-0.00875,0.010625
2,23.2875,10,0.25,0.263235854,0.438767346,0.260782222,0.517980946,-0.019197208,-0.039530711,-0.008125,-0.00875,0.010625
2,23.2875,10,0.25,0.261598279,0.435314706,0.263267864,0.521226071,-0.019197208,-0.039530711,-0.008125,-0.00875,0.010625
2,23.2875,10,0.25,0.259958147,0.431856675,0.265758545,0.524464627,-0.019197208,-0.039530711,-0.008125,-0.00875,0.010625
2,23.2875,10,0.25,0.258315453,0.428393241,0.26825428,0.527696632,-0.019197208,-0.039530711,-0.008125,-0.00875,0.010625
2,23.2875,10,0.25,0.25667019,0.424924392,0.270755085,0.530922107,-0.019197208,-0.039530711,-0.008125,-0.00875,0.010625
2,23.2875,10,0.25,0.255022352,0.421450114,0.273260974,0.534141072,-0.019197208,-0.039530711,-0.008125,-0.00875,0.010625
2,23.2875,10,0.25,0.253371934,0.417970396,0.275771965,0.537353546,-0.019197208,-0.039530711,-0.008125,-0.00875,0.010625
2,23.2875,10,0.25,0.251718929,0.414485223,0.278288072,0.540559549,-0.019197208,-0.039530711,-0.008125,-0.00875,0.010625
2,23.2875,10,0.25,0.250063332,0.410994585,0.280809311,0.543759101,-0.019197208,-0.039530711,-0.008125,-0.00875,0.010625
2,23.2875,10,0.25,0.248405135,0.407498466,0.283335697,0.54695222,-0.019197208,-0.039530711,-0.008125,-0.00875,0.010625
2,23.2875,10,0.25,0.246744333,0.403996855,0.285867247,0.550138927,-0.019197208,-0.039530711,-0.008125,-0.00875,0.010625
2,23.2875,10,0.25,0.245080921,0.400489739,0.288403976,0.553319241,-0.019197208,-0.039530711,-0.008125,-0.00875,0.010625
2,23.2875,10,0.25,0.243414891,0.396977105,0.2909459,0.556493181,-0.019197208,-0.039530711,-0.008125,-0.00875,0.010625
2,23.2875,10,0.25,0.241746237,0.393458939,0.293493035,0.559660765,-0.019197208,-0.039530711,-0.008125,-0.00875,0.010625
2,23.2875,10,0.25,0.240074954,0.389935229,0.296045398,0.562822014,-0.019197208,-0.039530711,-0.008125,-0.00875,0.010625
2,23.2875,10,0.25,0.238401035,0.386405961,0.298603004,0.565976946,-0.019197208,-0.039530711,-0.008125,-0.00875,0.010625
2,23.2875,10,0.25,0.236724473,0.382871123,0.301165869,0.569125579,-0.019197208,-0.039530711,-0.008125,-0.00875,0.010625
2,23.2875,10,0.25,0.235045264,0.3793307,0.30373401,0.572267934,-0.019197208,-0.039530711,-0.008125,-0.00875,0.010625
2,23.2875,10,0.25,0.233363399,0.37578468,0.306307443,0.575404028,-0.019197208,-0.039530711,-0.008125,-0.00875,0.010625
2,23.2875,10,0.25,0.231678873,0.37223305,0.308886185,0.578533881,-0.019197208,-0.039530711,-0.008125,-0.00875,0.010625
2,23.2875,10,0.25,0.229991681,0.368675797,0.311470251,0.58165751,-0.019197208,-0.039530711,-0.008125,-0.00875,0.010625
2,23.2875,10,0.25,0.228301814,0.365112906,0.314059659,0.584774935,-0.019197208,-0.039530711,-0.008125,-0.00875,0.010625
2,23.2875,10,0.25,0.226609267,0.361544364,0.316654424,0.587886174,-0.019197208,-0.039530711,-0.008125,-0.00875,0.010625
2,23.2875,10,0.25,0.224914034,0.357970158,0.319254564,0.590991245,-0.019197208,-0.039530711,-0.008125,-0.00875,0.010625
2,23.2875,10,0.25,0.223216109,0.354390275,0.321860096,0.594090166,-0.019197208,-0.039530711,-0.008125,-0.00875,0.010625
2,23.2875,10,0.25,0.221515483,0.350804701,0.324471035,0.597182957,-0.019197208,-0.039530711,-0.008125,-0.00875,0.010625
2,23.2875,10,0.25,0.219812153,0.347213423,0.3270874,0.600269634,-0.019197208,-0.039530711,-0.008125,-0.00875,0.010625
2,23.2875,10,0.25,0.21810611,0.343616426,0.329709206,0.603350217,-0.019197208,-0.039530711,-0.008125,-0.00875,0.010625
2,23.2875,10,0.25,0.216397348,0.340013697,0.332336471,0.606424723,-0.019197208,-0.039530711,-0.008125,-0.00875,0.010625
2,23.2875,10,0.25,0.214685862,0.336405222,0.334969212,0.60949317,-0.019197208,-0.039530711,-0.008125,-0.00875,0.010625
2,23.2875,10,0.25,0.212971643,0.332790988,0.337607446,0.612555576,-0.019197208,-0.039530711,-0.008125,-0.00875,0.010625
2,23.2875,10,0.25,0.211254687,0.329170981,0.340251191,0.615611959,-0.019197208,-0.039530711,-0.008125,-0.00875,0.010625
2,23.2875,10,0.25,0.209534986,0.325545187,0.342900463,0.618662337,-0.019197208,-0.039530711,-0.008125,-0.00875,0.010625
2,23.2875,10,0.25,0.207812533,0.321913592,0.345555279,0.621706727,-0.019197208,-0.039530711,-0.008125,-0.00875,0.010625
2,23.2875,10,0.25,0.206087322,0.318276182,0.348215658,0.624745147,-0.019197208,-0.039530711,-0.008125,-0.00875,0.010625
2,23.2875,10,0.25,0.204359347,0.314632944,0.350881617,0.627777614,-0.019197208,-0.039530711,-0.008125,-0.00875,0.010625
2,23.2875,10,0.25,0.202628601,0.310983862,0.353553174,0.630804146,-0.019197208,-0.039530711,-0.008125,-0.00875,0.010625
2,23.2875,10,0.25,0.200895076,0.307328924,0.356230345,0.633824761,-0.019197208,-0.039530711,-0.008125,-0.00875,0.010625
2,23.2875,10,0.25,0.199158768,0.303668114,0.358913149,0.636839475,-0.019197208,-0.039530711,-0.008125,-0.00875,0.010625
2,23.2875,10,0.25,0.197419667,0.300001419,0.361601604,0.639848306,-0.019197208,-0.039530711,-0.008125,-0.00875,0.010625
2,23.2875,10,0.25,0.195677769,0.296328825,0.364295727,0.642851272,-0.025996229,-0.018209973,-0.014285714,-0.014285714,0
2,23.2875,10,0.25,0.193377403,0.294943033,0.368061299,0.644521912,-0.025996229,-0.018209973,-0.014285714,-0.014285714,0
2,23.2875,10,0.25,0.191070511,0.29355331,0.371839878,0.646192551,-0.025996229,-0.018209973,-0.014285714,-0.014285714,0
2,23.2875,10,0.25,0.188757066,0.292159638,0.375631532,0.647863191,-0.025996229,-0.018209973,-0.014285714,-0.014285714,0
2,23.2875,10,0.25,0.186437039,0.290762002,0.379436328,0.649533831,-0.025996229,-0.018209973,-0.014285714,-0.014285714,0
2,23.2875,10,0.25,0.184110402,0.289360383,0.383254336,0.65120447,-0.025996229,-0.018209973,-0.014285714,-0.014285714,0
2,23.2875,10,0.25,0.181777127,0.287954766,0.387085624,0.65287511,-0.025996229,-0.018209973,-0.014285714,-0.014285714,0
2,23.2875,10,0.25,0.179437186,0.286545133,0.390930261,0.65454575,-0.025996229,-0.018209973,-0.014285714,-0.014285714,0
2,23.2875,10,0.25,0.17709055,0.285131466,0.394788317,0.65621639,-0.025996229,-0.018209973,-0.014285714,-0.014285714,0
2,23.2875,10,0.25,0.174737189,0.283713749,0.398659863,0.657887029,-0.025996229,-0.018209973,-0.014285714,-0.014285714,0
2,23.2875,10,0.25,0.172377076,0.282291964,0.40254497,0.659557669,-0.025996229,-0.018209973,-0.014285714,-0.014285714,0
2,23.2875,10,0.25,0.170010181,0.280866093,0.406443709,0.661228309,-0.025996229,-0.018209973,-0.014285714,-0.014285714,0
2,23.2875,10,0.25,0.167636475,0.279436119,0.410356151,0.662898948,-0.025996229,-0.018209973,-0.014285714,-0.014285714,0
2,23.2875,10,0.25,0.165255928,0.278002024,0.41428237,0.664569588,-0.025996229,-0.018209973,-0.014285714,-0.014285714,2.22045E-15
2,23.2875,10,0.25,0.162868511,0.27656379,0.418222437,0.666240228,-0.01720674,-0.013682241,-0.023809524,-0.004761905,0.057142857
2,23.2875,10,0.25,0.16151891,0.275845153,0.420593989,0.664014408,-0.01720674,-0.013682241,-0.023809524,-0.004761905,0.057142857
2,23.2875,10,0.25,0.160162786,0.275123044,0.422968332,0.661811683,-0.01720674,-0.013682241,-0.023809524,-0.004761905,0.057142857
2,23.2875,10,0.25,0.158800091,0.274397436,0.425345472,0.659631696,-0.01720674,-0.013682241,-0.023809524,-0.004761905,0.057142857
2,23.2875,10,0.25,0.157430778,0.273668303,0.427725414,0.657474096,-0.01720674,-0.013682241,-0.023809524,-0.004761905,0.057142857
2,23.2875,10,0.25,0.156054799,0.272935621,0.430108162,0.655338542,-0.01720674,-0.013682241,-0.023809524,-0.004761905,0.057142857
2,23.2875,10,0.25,0.154672104,0.272199363,0.432493722,0.653224695,-0.01720674,-0.013682241,-0.023809524,-0.004761905,0.057142857
2,23.2875,10,0.25,0.153282645,0.271459503,0.434882098,0.651132227,-0.01720674,-0.013682241,-0.023809524,-0.004761905,0.057142857
2,23.2875,10,0.25,0.151886371,0.270716015,0.437273295,0.649060816,-0.01720674,-0.013682241,-0.023809524,-0.004761905,0.057142857
2,23.2875,10,0.25,0.150483233,0.269968871,0.439667319,0.647010144,-0.01720674,-0.013682241,-0.023809524,-0.004761905,0.057142857
2,23.2875,10,0.25,0.149073179,0.269218045,0.442064175,0.644979903,-0.01720674,-0.013682241,-0.023809524,-0.004761905,0.057142857
2,23.2875,10,0.25,0.147656159,0.268463509,0.444463867,0.642969788,-0.01720674,-0.013682241,-0.023809524,-0.004761905,0.057142857
2,23.2875,10,0.25,0.14623212,0.267705236,0.4468664,0.640979502,-0.01720674,-0.013682241,-0.023809524,-0.004761905,0.057142857
2,23.2875,10,0.25,0.14480101,0.266943198,0.449271781,0.639008752,-0.01720674,-0.013682241,-0.023809524,-0.004761905,0.057142857
2,23.2875,10,0.25,0.143362777,0.266177367,0.451680013,0.637057252,-0.01720674,-0.013682241,-0.023809524,-0.004761905,0.057142857
2,23.2875,10,0.25,0.141917367,0.265407715,0.454091101,0.635124722,-0.01720674,-0.013682241,-0.023809524,-0.004761905,0.057142857
2,23.2875,10,0.25,0.140464726,0.264634212,0.456505052,0.633210887,-0.01720674,-0.013682241,-0.023809524,-0.004761905,0.057142857
2,23.2875,10,0.25,0.139004801,0.26385683,0.458921869,0.631315475,-0.01720674,-0.013682241,-0.023809524,-0.004761905,0.057142857
2,23.2875,10,0.25,0.137537535,0.26307554,0.461341558,0.629438224,-0.01720674,-0.013682241,-0.023809524,-0.004761905,0.057142857
2,23.2875,10,0.25,0.136062874,0.262290312,0.463764125,0.627578872,-0.01720674,-0.013682241,-0.023809524,-0.004761905,0.057142857
2,23.2875,10,0.25,0.134580761,0.261501116,0.466189574,0.625737166,-0.01720674,-0.013682241,-0.023809524,-0.004761905,0.057142857
3,23.58333333,20,0.25,0.5,1,0,0,-0.009654006,-0.000688396,0.02,0,-0.04
3,23.58333333,20,0.25,0.498038522,0.99793529,0.000965401,6.91161E-05,-0.009654006,-0.000688396,0.02,0,-0.04
3,23.58333333,20,0.25,0.496084859,0.995878806,0.001930801,0.00013879,-0.009654006,-0.000688396,0.02,0,-0.04
3,23.58333333,20,0.25,0.494138964,0.993830498,0.002896202,0.000209027,-0.009654006,-0.000688396,0.02,0,-0.04
3,23.58333333,20,0.25,0.492200791,0.991790319,0.003861602,0.000279836,-0.009654006,-0.000688396,0.02,0,-0.04
3,23.58333333,20,0.25,0.490270294,0.98975822,0.004827003,0.000351222,-0.009654006,-0.000688396,0.02,0,-0.04
3,23.58333333,20,0.25,0.488347427,0.987734153,0.005792403,0.000423194,-0.009654006,-0.000688396,0.02,0,-0.04
3,23.58333333,20,0.25,0.486432146,0.98571807,0.006757804,0.000495758,-0.009654006,-0.000688396,0.02,0,-0.04
3,23.58333333,20,0.25,0.484524405,0.983709924,0.007723205,0.000568922,-0.009654006,-0.000688396,0.02,0,-0.04
3,23.58333333,20,0.25,0.48262416,0.98170967,0.008688605,0.000642693,-0.009654006,-0.000688396,0.02,0,-0.04
3,23.58333333,20,0.25,0.480731367,0.979717259,0.009654006,0.000717079,-0.060125258,-0.211396111,-0.005,-0.005,0.005
3,23.58333333,20,0.25,0.475069611,0.959462475,0.015674369,0.022725671,-0.060125258,-0.211396111,-0.005,-0.005,0.005
3,23.58333333,20,0.25,0.469402299,0.939187813,0.021700758,0.044711361,-0.060125258,-0.211396111,-0.005,-0.005,0.005
3,23.58333333,20,0.25,0.463729422,0.918893246,0.027733183,0.066674185,-0.060125258,-0.211396111,-0.005,-0.005,0.005
3,23.58333333,20,0.25,0.458050973,0.898578742,0.033771652,0.088614179,-0.060125258,-0.211396111,-0.005,-0.005,0.005
3,23.58333333,20,0.25,0.452366944,0.878244274,0.039816175,0.110531378,-0.060125258,-0.211396111,-0.005,-0.005,0.005
3,23.58333333,20,0.25,0.446677325,0.857889811,0.045866761,0.132425818,-0.060125258,-0.211396111,-0.005,-0.005,0.005
3,23.58333333,20,0.25,0.440982109,0.837515324,0.051923419,0.154297534,-0.060125258,-0.211396111,-0.005,-0.005,0.005
3,23.58333333,20,0.25,0.435281287,0.817120783,0.057986157,0.176146561,-0.060125258,-0.211396111,-0.005,-0.005,0.005
3,23.58333333,20,0.25,0.429574851,0.796706159,0.064054986,0.197972935,-0.060125258,-0.211396111,-0.005,-0.005,0.005
3,23.58333333,20,0.25,0.423862794,0.776271422,0.070129914,0.219776691,-0.060125258,-0.211396111,-0.005,-0.005,0.005
3,23.58333333,20,0.25,0.418145106,0.755816542,0.07621095,0.241557864,-0.060125258,-0.211396111,-0.005,-0.005,0.005
3,23.58333333,20,0.25,0.412421779,0.73534149,0.082298104,0.26331649,-0.060125258,-0.211396111,-0.005,-0.005,0.005
3,23.58333333,20,0.25,0.406692805,0.714846236,0.088391386,0.285052602,-0.060125258,-0.211396111,-0.005,-0.005,0.005
3,23.58333333,20,0.25,0.400958176,0.694330749,0.094490803,0.306766237,-0.060125258,-0.211396111,-0.005,-0.005,0.005
3,23.58333333,20,0.25,0.395217883,0.673795,0.100596366,0.328457429,-0.060125258,-0.211396111,-0.005,-0.005,0.005
3,23.58333333,20,0.25,0.389471918,0.653238959,0.106708084,0.350126212,-0.060125258,-0.211396111,-0.005,-0.005,0.005
3,23.58333333,20,0.25,0.383720272,0.632662596,0.112825966,0.371772622,-0.060125258,-0.211396111,-0.005,-0.005,0.005
3,23.58333333,20,0.25,0.377962937,0.61206588,0.118950021,0.393396693,-0.060125258,-0.211396111,-0.005,-0.005,0.005
3,23.58333333,20,0.25,0.372199904,0.591448781,0.125080259,0.41499846,-0.060125258,-0.211396111,-0.005,-0.005,0.005
3,23.58333333,20,0.25,0.366431166,0.57081127,0.13121669,0.436577956,-0.026536552,-0.244327746,-0.07,0.02,0.03
3,23.58333333,20,0.25,0.366342794,0.550435302,0.133627195,0.460342644,-0.026536552,-0.244327746,-0.07,0.02,0.03
3,23.58333333,20,0.25,0.36625318,0.529772925,0.136028001,0.483961237,-0.026536552,-0.244327746,-0.07,0.02,0.03
3,23.58333333,20,0.25,0.366162297,0.508818057,0.138419165,0.507435078,-0.026536552,-0.244327746,-0.07,0.02,0.03
3,23.58333333,20,0.25,0.366070119,0.487564444,0.140800745,0.530765495,-0.026536552,-0.244327746,-0.07,0.02,0.03
3,23.58333333,20,0.25,0.365976617,0.466005651,0.143172799,0.553953798,-0.026536552,-0.244327746,-0.07,0.02,0.03
3,23.58333333,20,0.25,0.365881762,0.444135056,0.145535383,0.577001281,-0.026536552,-0.244327746,-0.07,0.02,0.03
3,23.58333333,20,0.25,0.365785526,0.421945848,0.147888555,0.599909223,-0.026536552,-0.244327746,-0.07,0.02,0.03
3,23.58333333,20,0.25,0.365687878,0.399431012,0.15023237,0.622678888,-0.026536552,-0.244327746,-0.07,0.02,0.03
3,23.58333333,20,0.25,0.365588786,0.376583327,0.152566885,0.645311524,-0.026536552,-0.244327746,-0.07,0.02,0.03
3,23.58333333,20,0.25,0.365488218,0.353395358,0.154892153,0.667808364,-0.241394496,-0.146131086,-0.07,0.05,0.06
3,23.58333333,20,0.25,0.342357423,0.340384274,0.177911847,0.678351364,-0.241394496,-0.146131086,-0.07,0.05,0.06
3,23.58333333,20,0.25,0.318876918,0.327176478,0.200705857,0.688769349,-0.241394496,-0.146131086,-0.07,0.05,0.06
3,23.58333333,20,0.25,0.295038712,0.313767476,0.223277486,0.699064528,-0.241394496,-0.146131086,-0.07,0.05,0.06
3,23.58333333,20,0.25,0.270834569,0.300152633,0.245629974,0.709239061,-0.241394496,-0.146131086,-0.07,0.05,0.06
3,23.58333333,20,0.25,0.246255997,0.286327175,0.267766496,0.719295055,-0.241394496,-0.146131086,-0.07,0.05,0.06
3,23.58333333,20,0.25,0.22129424,0.272286174,0.289690166,0.729234571,-0.241394496,-0.146131086,-0.07,0.05,0.06
3,23.58333333,20,0.25,0.195940267,0.258024552,0.31140404,0.73905962,-0.241394496,-0.146131086,-0.07,0.05,0.06
3,23.58333333,20,0.25,0.170184761,0.243537067,0.332911116,0.748772169,-0.241394496,-0.146131086,-0.07,0.05,0.06
3,23.58333333,20,0.25,0.144018106,0.228818311,0.354214333,0.758374138,-0.241394496,-0.146131086,-0.07,0.05,0.06
3,23.58333333,20,0.25,0.117430378,0.213862701,0.375316576,0.767867406,-0.107297126,-0.182729912,-0.07,0.04,0.05
3,23.58333333,20,0.25,0.105949845,0.19442359,0.383989928,0.781420133,-0.107297126,-0.182729912,-0.07,0.04,0.05
3,23.58333333,20,0.25,0.094281547,0.174666551,0.392598311,0.794846199,-0.107297126,-0.182729912,-0.07,0.04,0.05
3,23.58333333,20,0.25,0.082420838,0.154583717,0.401142452,0.808147371,-0.107297126,-0.182729912,-0.07,0.04,0.05
3,23.58333333,20,0.25,0.07036292,0.134166965,0.409623068,0.821325384,-0.107297126,-0.182729912,-0.07,0.04,0.05
3,23.58333333,20,0.25,0.058102833,0.113407897,0.418040865,0.834381941,-0.107297126,-0.182729912,-0.07,0.04,0.05
3,23.58333333,20,0.25,0.045635451,0.092297829,0.426396538,0.847318713,-0.107297126,-0.182729912,-0.07,0.04,0.05
3,23.58333333,20,0.25,0.03295547,0.070827785,0.434690771,0.860137341,-0.107297126,-0.182729912,-0.07,0.04,0.05
3,23.58333333,20,0.25,0.020057406,0.048988477,0.442924242,0.872839436,-0.107297126,-0.182729912,-0.07,0.04,0.05
3,23.58333333,20,0.25,0.006935583,0.026770296,0.451097614,0.88542658,-0.107297126,-0.182729912,-0.07,0.04,0.05
4,22.12,30,0.25,1,2,0,0,-0.050275623,-0.339635417,0,-0.01,-0.03
4,22.12,30,0.25,0.994972438,1.966036458,0.005032595,0.034065739,-0.050275623,-0.339635417,0,-0.01,-0.03
4,22.12,30,0.25,0.989944875,1.932072917,0.010075275,0.068337106,-0.050275623,-0.339635417,0,-0.01,-0.03
4,22.12,30,0.25,0.984917313,1.898109375,0.015128071,0.102815969,-0.050275623,-0.339635417,0,-0.01,-0.03
4,22.12,30,0.25,0.979889751,1.864145833,0.020191013,0.137504217,-0.050275623,-0.339635417,0,-0.01,-0.03
4,22.12,30,0.25,0.974862188,1.830182292,0.025264132,0.172403765,-0.050275623,-0.339635417,0,-0.01,-0.03
4,22.12,30,0.25,0.969834626,1.79621875,0.030347459,0.207516548,-0.050275623,-0.339635417,0,-0.01,-0.03
4,22.12,30,0.25,0.964807064,1.762255208,0.035441024,0.242844527,-0.050275623,-0.339635417,0,-0.01,-0.03
4,22.12,30,0.25,0.959779501,1.728291666,0.040544858,0.278389686,-0.050275623,-0.339635417,0,-0.01,-0.03
4,22.12,30,0.25,0.954751939,1.694328125,0.045658992,0.314154034,-0.050275623,-0.339635417,0,-0.01,-0.03
4,22.12,30,0.25,0.949724377,1.660364583,0.050783458,0.350139605,-0.050619958,-0.384344816,0,0,0
4,22.12,30,0.25,0.944662381,1.621930101,0.055896585,0.389762782,-0.050619958,-0.384344816,0,0,0
4,22.12,30,0.25,0.939600385,1.58349562,0.061009712,0.429385959,-0.050619958,-0.384344816,0,0,0
4,22.12,30,0.25,0.934538389,1.545061138,0.066122839,0.469009136,-0.050619958,-0.384344816,0,0,0
4,22.12,30,0.25,0.929476393,1.506626657,0.071235966,0.508632313,-0.050619958,-0.384344816,0,0,0
4,22.12,30,0.25,0.924414397,1.468192175,0.076349093,0.54825549,-0.050619958,-0.384344816,0,0,0
4,22.12,30,0.25,0.919352402,1.429757693,0.081462221,0.587878667,-0.050619958,-0.384344816,0,0,0
4,22.12,30,0.25,0.914290406,1.391323212,0.086575348,0.627501844,-0.246836279,-0.601901576,-0.113043478,0.056521739,0.073913043
4,22.12,30,0.25,0.899778183,1.346352693,0.110875289,0.684338957,-0.246836279,-0.601901576,-0.113043478,0.056521739,0.073913043
4,22.12,30,0.25,0.884930269,1.300341931,0.134900892,0.740322887,-0.246836279,-0.601901576,-0.113043478,0.056521739,0.073913043
4,22.12,30,0.25,0.869734879,1.25325441,0.158656778,0.7954727,-0.246836279,-0.601901576,-0.113043478,0.056521739,0.073913043
4,22.12,30,0.25,0.854179671,1.205051884,0.182147464,0.8498069,-0.246836279,-0.601901576,-0.113043478,0.056521739,0.073913043
4,22.12,30,0.25,0.838251711,1.155694274,0.205377364,0.903343448,-0.246836279,-0.601901576,-0.113043478,0.056521739,0.073913043
4,22.12,30,0.25,0.821937439,1.105139558,0.228350799,0.956099781,-0.246836279,-0.601901576,-0.113043478,0.056521739,0.073913043
4,22.12,30,0.25,0.805222627,1.053343649,0.251071991,1.00809283,-0.246836279,-0.601901576,-0.113043478,0.056521739,0.073913043
4,22.12,30,0.25,0.788092343,1.000260271,0.273545073,1.059339043,-0.246836279,-0.601901576,-0.113043478,0.056521739,0.073913043
4,22.12,30,0.25,0.770530899,0.945840815,0.295774087,1.109854394,-0.246836279,-0.601901576,-0.113043478,0.056521739,0.073913043
4,22.12,30,0.25,0.75252181,0.890034197,0.317762986,1.15965441,-0.246836279,-0.601901576,-0.113043478,0.056521739,0.073913043
4,22.12,30,0.25,0.73404774,0.832786692,0.339515641,1.208754178,-0.246836279,-0.601901576,-0.113043478,0.056521739,0.073913043
4,22.12,30,0.25,0.715090445,0.774041769,0.361035839,1.257168363,-0.246836279,-0.601901576,-0.113043478,0.056521739,0.073913043
4,22.12,30,0.25,0.695630714,0.713739895,0.382327285,1.304911226,-0.246836279,-0.601901576,-0.113043478,0.056521739,0.073913043
4,22.12,30,0.25,0.675648304,0.651818342,0.403393609,1.351996634,-0.246836279,-0.601901576,-0.113043478,0.056521739,0.073913043
4,22.12,30,0.25,0.65512187,0.588210968,0.424238361,1.398438074,-0.246836279,-0.601901576,-0.113043478,0.056521739,0.073913043
4,22.12,30,0.25,0.634028889,0.522847975,0.444865019,1.444248667,-0.246836279,-0.601901576,-0.113043478,0.056521739,0.073913043
4,22.12,30,0.25,0.612345578,0.455655664,0.465276988,1.489441181,-0.246836279,-0.601901576,-0.113043478,0.056521739,0.073913043
4,22.12,30,0.25,0.590046801,0.386556146,0.485477603,1.534028041,-0.246836279,-0.601901576,-0.113043478,0.056521739,0.073913043
4,22.12,30,0.25,0.567105978,0.315467053,0.505470129,1.57802134,-0.246836279,-0.601901576,-0.113043478,0.056521739,0.073913043
4,22.12,30,0.25,0.543494973,0.2423012,0.525257765,1.621432853,-0.246836279,-0.601901576,-0.113043478,0.056521739,0.073913043
4,22.12,30,0.25,0.519183984,0.166966233,0.544843644,1.664274045,-0.246836279,-0.601901576,-0.113043478,0.056521739,0.073913043
4,22.12,30,0.25,0.494141414,0.089364242,0.564230838,1.706556081,-0.246836279,-0.601901576,-0.113043478,0.056521739,0.073913043
4,22.12,30,0.25,0.468333736,0.009391332,0.583422353,1.748289837,-0.34908911,-0.003955435,-0.16,0.07,0.04
4,22.12,30,0.25,0.430466925,0.009052545,0.610773688,1.74252269,-0.34908911,-0.003955435,-0.16,0.07,0.04
